,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
AXGNHFFIWCZUCF-NXURCQBISA-N,2.744,2.8773456,2.744,2.6804328,2.744,2.86944,2.744,2.8474004,2.744,3.0780418,2.744,3.275265
VCBIRWIJDYBNRF-QGSYYBFSSA-N,2.716,2.757564,2.716,2.7780402,2.716,2.762324,2.716,2.8553584,2.716,3.0649095,2.716,2.9615788
AOLFUKVMACHHRF-RMOVMLJYSA-N,2.432,2.451604,2.432,2.4753149,2.432,2.4428825,2.432,2.2552488,2.432,2.656694,2.432,2.3832421
JNCCVYHDWFTFIU-UHFFFAOYSA-N,3.419,2.950743,3.419,2.8380928,3.419,3.149039,3.419,3.15587,3.419,3.3698053,3.419,3.0810788
VKJAGKIMNMOEIU-SUHDNODLSA-N,2.777,2.9818287,2.777,2.9669023,2.777,3.2944696,2.777,3.1511364,2.777,3.204619,2.777,3.3588285
VCUFYWRHAXSMSW-KKQLDWOFSA-N,2.354,2.442332,2.354,2.2877176,2.354,2.5408697,2.354,2.4718425,2.354,2.7402453,2.354,2.6921785
GKDQIRQIDBVKNE-UHFFFAOYSA-N,2.851,2.9576182,2.851,2.9243143,2.851,2.944946,2.851,2.9687393,2.851,3.0816333,2.851,2.8708255
WADDTCHGFQSROU-LTKUFQEZSA-N,2.836,3.0711305,2.836,2.961181,2.836,3.111451,2.836,2.963944,2.836,3.235912,2.836,3.4376678
RNTJKSHCEMTBJH-UHFFFAOYSA-N,2.412,2.6795254,2.412,2.3885813,2.412,2.507802,2.412,2.6605742,2.412,2.6437368,2.412,2.46141
MEDWBSFDYJAZSJ-SAPOZLDASA-N,2.403,2.3693476,2.403,2.268637,2.403,2.4013925,2.403,2.189456,2.403,2.1502836,2.403,2.2746856
OMBGMNYVDOZLRV-XORJYXNUSA-N,2.382,2.377135,2.382,2.2710478,2.382,2.417567,2.382,2.4175649,2.382,2.5305743,2.382,2.5316758
MWGHXIDIGDVOPP-UHFFFAOYSA-N,2.631,2.6961417,2.631,2.9680762,2.631,2.9579437,2.631,2.4319582,2.631,2.6422071,2.631,2.8386812
BOJBGMVOCDQZSA-JIDIBDNHSA-N,2.503,2.5341914,2.503,2.4575205,2.503,2.5109959,2.503,2.6384487,2.503,2.483941,2.503,2.4327724
AGIDHYAVPNIYFF-UHFFFAOYSA-N,2.857,2.8344336,2.857,2.232472,2.857,2.7247245,2.857,2.5057418,2.857,2.539258,2.857,2.540549
GXIPKHLWWKFEJO-ZOAUSRBZSA-N,2.509,2.629136,2.509,2.689538,2.509,2.6872036,2.509,2.6936653,2.509,2.7709527,2.509,2.9903364
NNJKRECTTKGZAH-UHFFFAOYSA-N,2.608,2.578005,2.608,2.2582254,2.608,2.6401656,2.608,2.4568446,2.608,2.6270075,2.608,2.5190449
MXCOOVTUXDAODY-OSXFEUIISA-N,2.297,2.4357097,2.297,2.6093955,2.297,2.4402633,2.297,2.5093849,2.297,2.7634106,2.297,3.021099
JGWVMWGKOASHMP-LLWBAHTNSA-N,3.068,3.0314155,3.068,2.9472308,3.068,3.1215148,3.068,3.1272502,3.068,2.9449837,3.068,2.9038105
QSTHTUNPALWIQN-UHFFFAOYSA-N,2.771,2.9213047,2.771,2.8534942,2.771,2.9313536,2.771,2.9899733,2.771,2.9343925,2.771,2.9207714
MDJFKVQUJHAVTD-ZISVZIDDSA-N,2.725,2.7755666,2.725,2.7855053,2.725,2.7948802,2.725,2.7166069,2.725,3.055412,2.725,3.3718681
XZMXBCFOFSMWIF-NHXSIEFHSA-N,2.672,2.552169,2.672,2.7239974,2.672,2.6990504,2.672,2.5469544,2.672,2.6784143,2.672,2.949549
GPRIZXLMDHGVFJ-UHFFFAOYSA-N,3.437,3.180604,3.437,2.5680525,3.437,3.2458017,3.437,3.3344173,3.437,3.3726528,3.437,3.1353078
HRBXFVFKBPGOJU-WYMKRNKVSA-N,2.907,2.7258885,2.907,2.8650134,2.907,2.6957932,2.907,2.5577419,2.907,2.7150629,2.907,2.8648646
WBKUAAGTVRCNLX-FZKWRIDDSA-N,3.319,3.302762,3.319,3.0735328,3.319,3.302531,3.319,3.2312803,3.319,3.4529548,3.319,3.2081623
MKBODDLQKXERHT-SEFDYWGPSA-N,2.639,2.7824616,2.639,2.8241103,2.639,2.838998,2.639,2.7071037,2.639,3.0554755,2.639,3.0139387
HPUBHIHJJFJZOE-OTDXRIAJSA-N,2.168,1.8738031,2.168,2.1768284,2.168,1.9520202,2.168,1.2961736,2.168,2.2319744,2.168,2.2501674
IAGHZJSXOYVRMC-UHFFFAOYSA-N,3.268,2.736274,3.268,2.3848176,3.268,2.7179453,3.268,2.8094897,3.268,3.1032615,3.268,2.827121
CHZIXLWLTVVPIB-JOXMEQDKSA-N,3.124,2.9576583,3.124,2.881365,3.124,3.0798757,3.124,3.0248394,3.124,3.036119,3.124,2.905981
LUDOCPDXWMIZSI-UHFFFAOYSA-N,2.416,2.5636842,2.416,2.3213732,2.416,2.4393167,2.416,2.592723,2.416,2.638714,2.416,2.499019
JQIAWESVSKDRQR-QWBCOIANSA-N,2.791,2.3447273,2.791,2.2390208,2.791,2.5443575,2.791,2.7458575,2.791,2.8812099,2.791,2.4288394
YDYNQZURNCLNEO-UHFFFAOYSA-N,2.766,2.8656688,2.766,2.8949587,2.766,2.6996071,2.766,2.68333,2.766,2.7151468,2.766,2.6376028
PWVLMVSGNVCCEV-UHFFFAOYSA-N,3.777,3.3464856,3.777,3.4381895,3.777,3.861988,3.777,3.8489006,3.777,4.1310244,3.777,3.385764
MKIAGOXYGQEZMM-UHFFFAOYSA-N,3.231,2.8251114,3.231,2.6307256,3.231,2.6354525,3.231,3.2319617,3.231,2.757115,3.231,2.7299042
NTDKTTHOFRQEKZ-UHFFFAOYSA-N,3.266,2.8798575,3.266,2.5910578,3.266,3.0820339,3.266,2.7933102,3.266,3.053833,3.266,2.9134374
BAKQBXKVSLIHPO-UHFFFAOYSA-N,3.145,3.0904028,3.145,2.8944712,3.145,3.0932717,3.145,2.7293575,3.145,3.1089258,3.145,3.0157793
YGSOZYRSLJKHKU-UHFFFAOYSA-N,0.071,2.325432,0.071,2.0776958,0.071,2.0620174,0.071,2.4521976,0.071,2.5386727,0.071,2.2580042
QXMAFURMGMAIAY-UHFFFAOYSA-N,2.604,2.6296947,2.604,2.622132,2.604,2.7028418,2.604,2.5091715,2.604,2.7211397,2.604,2.7461486
CTTGAQCUWRLGFB-UHFFFAOYSA-N,3.762,3.2002926,3.762,2.4933643,3.762,3.5725648,3.762,3.4274316,3.762,4.4416986,3.762,3.495088
HKWLWBVHGMTKAR-UHFFFAOYSA-N,2.62,2.4836178,2.62,2.4935758,2.62,2.451591,2.62,2.7077582,2.62,2.493018,2.62,2.1501856
TTZRFTGRQYEUHO-UHFFFAOYSA-N,3.293,3.074821,3.293,2.919162,3.293,3.3665144,3.293,3.1321528,3.293,3.3558202,3.293,2.9580958
YUMPFMDBCPXYLL-PVYNJSLHSA-N,3.066,2.8267493,3.066,2.5095978,3.066,2.93751,3.066,3.1009603,3.066,3.0423806,3.066,2.912645
JOMVLLDSACUPQY-UHFFFAOYSA-N,3.237,2.7788997,3.237,2.619023,3.237,2.8871026,3.237,2.7465394,3.237,2.8683481,3.237,2.558379
SASRWVHXHBLWQW-OQHDRHACSA-N,2.826,2.9288504,2.826,2.7880993,2.826,2.8533442,2.826,2.8541684,2.826,2.9164803,2.826,2.9229074
BPLWBOOZRYANJB-MEJQTXDZSA-N,2.879,3.0328503,2.879,3.2118726,2.879,3.2029173,2.879,3.140589,2.879,3.389267,2.879,3.5168905
AOLUKQUDHAQXEX-UHFFFAOYSA-N,2.473,2.5901203,2.473,2.424574,2.473,2.413635,2.473,2.473201,2.473,2.4498234,2.473,2.3133905
GOGPRQKXOJRJGA-DVAGYCIVSA-N,2.268,2.3481,2.268,2.4139183,2.268,2.426363,2.268,2.3452246,2.268,2.5412095,2.268,2.6789532
TVVUYGPHCVLXIE-UHFFFAOYSA-N,3.671,3.386199,3.671,3.2370245,3.671,3.2871656,3.671,3.4757288,3.671,3.4313233,3.671,3.4292407
WDDWVEGIGTYNKM-UHFFFAOYSA-N,2.585,2.6601613,2.585,2.4498148,2.585,2.5848808,2.585,2.3008306,2.585,2.4309163,2.585,2.4254115
MBRWCZXKUYUDKA-UHFFFAOYSA-N,3.311,3.1834939,3.311,2.6576574,3.311,3.3310993,3.311,3.3080583,3.311,3.30584,3.311,3.1897032
KEFGWEUTNOCMBJ-UHFFFAOYSA-N,3.347,3.0019872,3.347,2.435598,3.347,3.1158524,3.347,3.2372885,3.347,3.0615897,3.347,2.7778535
ZFRVPZGGWDZKOC-UHFFFAOYSA-N,2.893,2.8770027,2.893,2.3741693,2.893,3.0420299,2.893,3.1314878,2.893,3.0965862,2.893,2.9154844
BUJGLEVJTLNCDK-UHFFFAOYSA-N,3.065,3.041349,3.065,2.8597806,3.065,2.9130132,3.065,2.8142872,3.065,2.892807,3.065,2.8247855
FWCWZLOTBUCPAQ-UHFFFAOYSA-N,2.553,2.4065611,2.553,2.5123532,2.553,2.5320337,2.553,2.6506324,2.553,2.5847592,2.553,2.2913237
CKCQYKXHKMDHAH-UHFFFAOYSA-N,2.548,2.6429846,2.548,2.3898847,2.548,2.4560614,2.548,2.4347925,2.548,2.4124165,2.548,2.4381883
RYNYZMWYTVCFMA-UHFFFAOYSA-N,2.967,2.9494665,2.967,2.9884322,2.967,2.9416363,2.967,3.0718374,2.967,3.108135,2.967,3.0836182
RFJKYNCKEPJCIT-UHFFFAOYSA-N,2.382,2.4592965,2.382,2.2048059,2.382,2.3640802,2.382,2.2862403,2.382,2.3059647,2.382,2.3571265
MEWOXRSBECOBTD-UHFFFAOYSA-N,3.244,3.249625,3.244,3.1122928,3.244,3.3576365,3.244,2.861657,3.244,3.0582488,3.244,2.757141
CSLBDVPYECSUBJ-RDTHBMROSA-N,2.427,2.3660238,2.427,2.4962268,2.427,2.214363,2.427,2.091886,2.427,2.350998,2.427,2.58937
CBEVZLXUPUIWJQ-TVEVPQEQSA-N,2.153,2.3060546,2.153,2.27641,2.153,2.3234298,2.153,2.319907,2.153,2.647027,2.153,3.010768
LZAAXNUADYBYQK-KSEXSDGBSA-N,2.716,2.7608724,2.716,2.2320938,2.716,2.6401262,2.716,2.1555521,2.716,2.7962587,2.716,2.6768937
HHQWSQMXRFIXNG-ULBNWNQKSA-N,2.623,2.670834,2.623,2.6382515,2.623,2.8317947,2.623,2.649052,2.623,2.7630208,2.623,3.1910472
IFOCCMRJCIJFRV-UHFFFAOYSA-N,3.377,3.1366713,3.377,2.640525,3.377,3.139146,3.377,3.242556,3.377,3.2096152,3.377,2.9246476
SDEACJSBDHXHHE-RLZCSYPLSA-N,2.785,2.6936433,2.785,2.8098729,2.785,2.8204563,2.785,2.6944666,2.785,2.740359,2.785,2.675771
JNBASIIZWMANKM-UHFFFAOYSA-N,3.432,2.8370557,3.432,2.255499,3.432,3.2451947,3.432,3.0769286,3.432,3.1301546,3.432,2.7924798
SGPLGNGHKHOVQD-UHFFFAOYSA-N,2.699,2.9220037,2.699,2.8908393,2.699,2.8993492,2.699,2.9157536,2.699,3.1965718,2.699,3.0847244
QPUDZXQGCZRUBJ-UHFFFAOYSA-N,3.822,3.5059683,3.822,3.2860985,3.822,3.8345137,3.822,3.7984233,3.822,4.352093,3.822,3.352659
FLGGWKGGQNGIRT-UHFFFAOYSA-N,2.479,2.500331,2.479,2.4135025,2.479,2.4699993,2.479,2.3570814,2.479,2.2014003,2.479,2.1641297
PVXNRJFPDOGIPD-UHFFFAOYSA-N,2.642,2.8929236,2.642,2.84182,2.642,2.6820664,2.642,2.6004765,2.642,2.7643943,2.642,2.759996
UIZHPVGGGNZLPR-UHFFFAOYSA-N,3.007,3.1079729,3.007,2.7105618,3.007,3.2395017,3.007,3.2614722,3.007,3.330933,3.007,3.1774542
SAFNMGRIQDYIKO-UHFFFAOYSA-N,2.934,2.8796282,2.934,2.7351441,2.934,3.0465024,2.934,2.7928185,2.934,3.0064337,2.934,2.7928042
WZMLMXIQOSVMLJ-VYAFANAISA-N,2.938,2.8073988,2.938,2.6748114,2.938,2.606284,2.938,2.855352,2.938,3.0976446,2.938,2.9457774
OYBVEYPETBCTLZ-HHJRWEDDSA-N,2.382,2.7097883,2.382,2.364138,2.382,2.5991175,2.382,2.3391066,2.382,3.059451,2.382,2.9776106
JBBGXBYMFZQIRG-UHFFFAOYSA-N,3.201,2.9802492,3.201,2.628642,3.201,3.0825837,3.201,3.2056668,3.201,3.2343156,3.201,3.0253584
UOMIWTSMLONQTK-NDYLFOOJSA-N,2.996,3.2420206,2.996,3.074524,2.996,3.3210213,2.996,3.1945632,2.996,3.3055463,2.996,3.2694523
VXSJSGJOGJCSBB-UHFFFAOYSA-N,3.228,2.502084,3.228,2.559541,3.228,2.632929,3.228,2.800534,3.228,2.8543441,3.228,2.78254
LIDRAFMUFVPBEU-INRXOOGUSA-N,2.738,2.7510564,2.738,2.681783,2.738,2.8973012,2.738,2.6897352,2.738,2.9969146,2.738,3.28389
FUIWDKIWDZPPIQ-UHFFFAOYSA-N,3.078,2.8652554,3.078,2.3063102,3.078,2.7808712,3.078,2.6979897,3.078,2.9417312,3.078,2.9951134
HBFIEVKUIYAISR-UHFFFAOYSA-N,3.24,2.7107642,3.24,2.8036063,3.24,2.8979313,3.24,3.1270504,3.24,3.228863,3.24,2.849145
BDXWFYZINSBJTM-UHFFFAOYSA-N,3.324,2.7729197,3.324,2.7638454,3.324,2.877994,3.324,3.0740128,3.324,3.2553618,3.324,2.9500895
AWWLBQDRRRMSAT-OBNQCBOKSA-N,2.772,2.8348637,2.772,2.9391315,2.772,2.8837395,2.772,2.9663062,2.772,3.0222979,2.772,3.0079396
MYBREWMMMFRQLZ-UEDPNXJESA-N,2.415,2.2987323,2.415,2.3199637,2.415,2.3667994,2.415,2.1196473,2.415,2.5692291,2.415,2.8509843
JPNCHPDHSSLZJD-WUWMGIGGSA-N,2.75,2.691815,2.75,2.7028134,2.75,2.4691498,2.75,2.5065026,2.75,3.1218889,2.75,2.7226906
JWGHOWHVUPSVQA-LOYCUKJKSA-N,2.716,3.128492,2.716,3.239894,2.716,3.3449328,2.716,3.3948538,2.716,3.404887,2.716,3.4254835
OJMQTNGCGSRIBF-UHFFFAOYSA-N,2.219,2.3965876,2.219,2.1983192,2.219,2.1721544,2.219,2.2661407,2.219,2.2207325,2.219,2.3068326
FXMKALKNSYALMH-SAPJFSEZSA-N,2.998,3.162358,2.998,3.092178,2.998,3.2353725,2.998,3.3233562,2.998,3.5441253,2.998,3.287582
FCPRNBRPSLZACD-UHFFFAOYSA-N,3.314,3.164837,3.314,2.7736194,3.314,3.253134,3.314,3.2193437,3.314,3.233704,3.314,2.9711242
DFENQZDPEIAGGT-UHFFFAOYSA-N,2.865,2.4978704,2.865,2.8531475,2.865,2.6162784,2.865,2.6427164,2.865,2.4805176,2.865,2.13071
COLFQNPAXVCEHU-UHFFFAOYSA-N,2.955,3.0228891,2.955,3.0023782,2.955,3.0630517,2.955,2.9411714,2.955,2.9097986,2.955,2.923135
OLKAZMOMWRRFCX-UHFFFAOYSA-N,3.209,2.7370722,3.209,2.3798492,3.209,2.741245,3.209,2.889362,3.209,3.162363,3.209,2.8350976
FJEXMTQZDLRNSH-UHFFFAOYSA-N,2.383,2.4852636,2.383,2.1185966,2.383,2.4203374,2.383,2.4086876,2.383,2.4166563,2.383,2.3910701
GZEPDBGOMVZENJ-DHVBMWRMSA-N,2.349,2.2374995,2.349,2.3708577,2.349,2.2668076,2.349,2.341865,2.349,2.447907,2.349,2.4852989
OQWIGOZDRHIIQC-GTHQUBRQSA-N,2.946,2.943551,2.946,2.8852472,2.946,2.9198296,2.946,2.8908029,2.946,2.9285562,2.946,2.9730618
WELYZUVAKZTWDV-UHQQYSDHSA-N,2.869,2.6166484,2.869,2.3617039,2.869,2.8383498,2.869,2.7990916,2.869,2.886791,2.869,2.5826635
GKWQSWHNRRSFNB-MJBGRTRWSA-N,2.856,3.2314215,2.856,3.0795064,2.856,3.2608328,2.856,3.4699678,2.856,3.8548865,2.856,3.8949363
SOLLAPAZMKFHTN-RKIKIDBBSA-N,2.87,3.238956,2.87,3.2281632,2.87,3.2138052,2.87,3.2658334,2.87,3.3539765,2.87,3.5199769
RPQMAQHLQYXLHP-GTSFMQCKSA-N,2.644,2.883054,2.644,2.7265992,2.644,2.8167584,2.644,2.7066712,2.644,3.0918503,2.644,2.792701
RWXKDHYSLIYMNO-UHFFFAOYSA-N,3.159,3.1349087,3.159,3.092001,3.159,2.9753723,3.159,2.7981772,3.159,2.8967621,3.159,3.0194418
DKEYOTOATGYBSC-QRQCIAIISA-N,2.843,2.9832733,2.843,2.8255084,2.843,2.9635007,2.843,2.8245685,2.843,3.2542796,2.843,3.0928125
YPWJZGSVPDDBEF-UHFFFAOYSA-N,3.607,2.8994656,3.607,2.6841228,3.607,3.0473418,3.607,2.915097,3.607,3.1604722,3.607,2.7680514
OVFOBKKTQNUWMZ-WFTRPWEDSA-N,2.563,2.8472748,2.563,2.678692,2.563,2.7902608,2.563,2.7877548,2.563,2.741012,2.563,2.7108078
FCBQKPHWVZJOCO-UHFFFAOYSA-N,3.402,2.8779924,3.402,2.4882548,3.402,2.9321635,3.402,3.2219214,3.402,3.257783,3.402,3.005128
GIEQJIDZSWKDGV-UHFFFAOYSA-N,3.007,2.8873882,3.007,2.6667116,3.007,2.9567206,3.007,2.9983597,3.007,2.9023073,3.007,2.6554577
LSRIWPNAGYGYDD-UHFFFAOYSA-N,2.732,2.754355,2.732,2.4263983,2.732,2.6161454,2.732,2.4886928,2.732,2.7325335,2.732,2.6879563
AZRTZRGJNITKEK-UHFFFAOYSA-N,2.217,2.3502908,2.217,2.2783546,2.217,2.339462,2.217,2.2500618,2.217,2.4942577,2.217,2.3623848
DILMXLSRRZBIKT-UHFFFAOYSA-N,2.541,2.5399346,2.541,2.4554515,2.541,2.4645948,2.541,2.40886,2.541,2.5424492,2.541,2.5907297
WQXRSVZEPKYERZ-UHFFFAOYSA-N,2.409,2.5626218,2.409,2.2427864,2.409,2.437497,2.409,2.268733,2.409,2.3285344,2.409,2.3991983
HRSOYHIISHCETR-RXJYEUEVSA-N,3.266,3.2145364,3.266,3.0726123,3.266,3.168757,3.266,3.136861,3.266,3.5557754,3.266,3.2841833
JMUSZECMTSAXBT-DRZKWVNDSA-N,2.367,2.426937,2.367,2.1544323,2.367,2.2903047,2.367,2.124292,2.367,2.4007597,2.367,2.3026772
IELTUZZXTPMRMI-RCLWYAFUSA-N,2.722,3.1305234,2.722,2.7868755,2.722,3.018644,2.722,3.0323014,2.722,3.8611732,2.722,3.563193
GXYQSKFDHBXDGE-UHFFFAOYSA-N,2.926,2.6507735,2.926,2.4229655,2.926,2.9169219,2.926,3.0769894,2.926,2.9521604,2.926,2.7385938
FHDPVHYNWMEXNM-QBJUQDFFSA-N,2.744,2.7650383,2.744,2.818779,2.744,2.8462725,2.744,2.8401237,2.744,2.78129,2.744,2.885354
VEFITYDCPARRNN-WIMUOEIGSA-N,3.19,2.9384656,3.19,2.2612734,3.19,3.1718225,3.19,3.080576,3.19,3.01519,3.19,3.1458085
MARMBYYYULBXSP-AXQGNBPASA-N,2.622,2.4981704,2.622,2.5667489,2.622,2.8212667,2.622,2.5528855,2.622,2.9291334,2.622,3.0894258
JFRVHYYOGPGOLB-UHFFFAOYSA-N,3.44,2.826341,3.44,2.426663,3.44,2.8013072,3.44,2.9974709,3.44,3.0772939,3.44,2.7146323
LIMYFBGJLDPKEM-QKGGVJACSA-N,2.741,2.607249,2.741,2.7087355,2.741,2.5780306,2.741,2.6281042,2.741,2.8267956,2.741,2.7933576
UWTNKWPCGKBPAK-UHFFFAOYSA-N,3.207,2.8380468,3.207,2.4241023,3.207,3.0893428,3.207,3.1506205,3.207,3.189569,3.207,2.6831868
DDTUVQMYJZVROJ-AEVGBRMKSA-N,2.71,2.6094213,2.71,2.486682,2.71,2.8607547,2.71,2.9412484,2.71,2.8470414,2.71,2.6733782
VLORZTNDAJNIIT-UHFFFAOYSA-N,3.184,2.739132,3.184,2.4536388,3.184,2.7183208,3.184,3.128901,3.184,2.9411316,3.184,2.6770475
JNCVKJDDJFFANT-UXHLAJHPSA-N,3.173,3.1690187,3.173,3.0775003,3.173,3.1881533,3.173,3.3267877,3.173,3.1100378,3.173,3.1122332
OZSQSSVRQXEKBD-ODNPBWNPSA-N,2.562,2.6211562,2.562,2.4508317,2.562,2.6662645,2.562,2.6670063,2.562,2.8493545,2.562,2.5121698
WBPFQXREMVPUIL-UHFFFAOYSA-N,2.543,2.5606613,2.543,2.3971455,2.543,2.4711747,2.543,2.5582209,2.543,2.526208,2.543,2.4481585
DAZULAIUPYNKAA-QMRORBIVSA-N,2.484,2.9487505,2.484,2.7792463,2.484,2.5632248,2.484,2.5097103,2.484,2.7129323,2.484,2.6899548
MIQCBWIHMIFTIN-FIVAFUTASA-N,2.403,2.340778,2.403,2.1562557,2.403,2.4219842,2.403,2.243186,2.403,2.4959855,2.403,2.5889957
SGIOJBGBHFQDJX-LTKUFQEZSA-N,2.99,3.2370546,2.99,3.1574876,2.99,3.41978,2.99,3.1715546,2.99,3.584147,2.99,3.5322292
UTLYFZRQBVASJE-DVAGYCIVSA-N,2.073,2.093677,2.073,2.1392796,2.073,2.0898542,2.073,2.0300975,2.073,2.2749481,2.073,2.3956032
MMWVQFMLLAOZRC-UHFFFAOYSA-N,2.609,2.6757448,2.609,2.4615698,2.609,2.609916,2.609,2.6236012,2.609,2.6704273,2.609,2.5978737
TUAFYDOMWYEGDW-YHQWIORUSA-N,2.323,2.224049,2.323,2.437325,2.323,2.4493248,2.323,2.0728145,2.323,2.6468003,2.323,2.9440165
PNLJZUVJJYJNQZ-UHFFFAOYSA-N,3.222,3.3718977,3.222,3.280005,3.222,3.369052,3.222,3.0512779,3.222,3.2836292,3.222,3.1269302
SKEFUVGROMIKQQ-UHFFFAOYSA-N,2.877,2.7945938,2.877,2.2957406,2.877,2.8774958,2.877,2.7380018,2.877,3.032306,2.877,2.65846
QXJPZQIJHUWNDY-UHFFFAOYSA-N,2.751,2.6183789,2.751,2.6075768,2.751,2.7750897,2.751,2.2210104,2.751,2.5498579,2.751,2.7223282
KTKUOAAJYUTVPJ-UHFFFAOYSA-N,2.997,2.9548988,2.997,2.9801865,2.997,2.9957395,2.997,2.679404,2.997,2.9979556,2.997,2.8457308
BCCBFBPZFGAYQD-UHFFFAOYSA-N,3.088,2.815977,3.088,2.266129,3.088,2.8449237,3.088,2.9666574,3.088,2.9327362,3.088,2.6373744
FDDFFUQIHHXURT-UHFFFAOYSA-N,2.75,2.9748254,2.75,2.8696485,2.75,2.9212143,2.75,2.9661646,2.75,2.898881,2.75,2.981686
IGRVUTAKHKWNAC-UHFFFAOYSA-N,3.301,2.936298,3.301,2.3566568,3.301,3.0971076,3.301,3.0795999,3.301,3.001534,3.301,2.9490304
DVADNTOGTLQXIJ-UHFFFAOYSA-N,2.757,2.6277013,2.757,2.5804865,2.757,2.5950408,2.757,2.7519915,2.757,2.648759,2.757,2.592476
OUEXFVRFRJCRNF-VKOZLBNWSA-N,2.145,2.195057,2.145,2.0498176,2.145,2.0427918,2.145,2.1064053,2.145,2.3944979,2.145,2.3627653
YSECJOXGGZNVFA-PJYGOTMFSA-N,2.381,2.460255,2.381,2.2219887,2.381,2.4573655,2.381,2.4314847,2.381,2.7112553,2.381,2.6041572
MMPICYIVCTXNCK-UHFFFAOYSA-N,2.576,2.5982413,2.576,2.4473565,2.576,2.4741,2.576,2.4361143,2.576,2.5525067,2.576,2.6165853
OOUDULAFCDWHTA-UHFFFAOYSA-N,3.27,3.1739542,3.27,3.240125,3.27,3.1372864,3.27,3.1049001,3.27,3.4081903,3.27,2.8956022
FEVXEVQNPZBXIT-UHFFFAOYSA-N,3.441,2.9398668,3.441,2.3348494,3.441,3.3335505,3.441,2.9542506,3.441,3.2716079,3.441,2.9558635
DNPWFNKMQWBDRD-UHFFFAOYSA-N,2.58,2.5631614,2.58,2.442983,2.58,2.5498984,2.58,2.3888423,2.58,2.8090513,2.58,2.6778755
IBCYBPMAHJSDSC-UHFFFAOYSA-N,3.062,2.8465934,3.062,2.919299,3.062,3.01898,3.062,3.0240495,3.062,2.8427567,3.062,2.969173
LQFKZFRELOATDC-UHFFFAOYSA-N,3.101,2.7215059,3.101,2.4473102,3.101,2.8390796,3.101,2.852653,3.101,2.808967,3.101,2.7793374
VOEQCYOKFAYWLT-PORAZQCPSA-N,3.006,2.7809012,3.006,2.4300237,3.006,2.9068434,3.006,3.0611088,3.006,2.9808931,3.006,2.7371995
NRZDBSZZLPTILK-MHHDOVQDSA-N,2.52,2.6939874,2.52,2.5685096,2.52,2.5707653,2.52,2.5994556,2.52,2.8250303,2.52,2.7520514
SZJRDZLSLHRPIF-ONLLRNTKSA-N,2.667,3.0128868,2.667,3.1127532,2.667,3.0755904,2.667,2.9483252,2.667,3.2098255,2.667,3.7559261
JXVIOMFQVGEDAB-OPBZITNTSA-N,2.947,2.9486594,2.947,2.979347,2.947,3.027137,2.947,3.0268903,2.947,3.0753796,2.947,2.9887471
WAPKWYYFLTZTIX-UHFFFAOYSA-N,3.041,2.9411488,3.041,2.935676,3.041,3.0155506,3.041,3.0714712,3.041,3.0740993,3.041,3.0621812
DQTSGMCCRALZHZ-UHFFFAOYSA-N,3.535,3.1492195,3.535,3.267569,3.535,3.5027702,3.535,3.323898,3.535,3.9441967,3.535,3.2189415
KKRIHFPNFLJHJL-UHFFFAOYSA-N,3.247,3.054484,3.247,2.5608437,3.247,3.176468,3.247,3.101202,3.247,3.0928097,3.247,3.1455526
GTPGWKGGSRQHMB-KCZYCGJJSA-N,2.882,2.8643126,2.882,2.8830729,2.882,2.951655,2.882,2.825345,2.882,2.8734932,2.882,2.836011
ITRKSKUWABZPPF-LVAARNFWSA-N,2.758,3.185009,2.758,2.957992,2.758,3.2959192,2.758,3.154842,2.758,3.7137,2.758,3.9630525
UPSQOVHLNOOURZ-UHFFFAOYSA-N,2.605,2.618744,2.605,2.3568046,2.605,2.5337858,2.605,2.471053,2.605,2.4623597,2.605,2.341885
BHKWTUHWRLRDIY-UHFFFAOYSA-N,3.117,2.6825051,3.117,2.6211543,3.117,2.6905072,3.117,3.2603183,3.117,3.0420542,3.117,2.4784658
KTLUYZWFYIIPMH-UHFFFAOYSA-N,3.74,3.4732862,3.74,2.9656565,3.74,3.632925,3.74,3.6593013,3.74,3.8134623,3.74,3.1245062
XJLAMCZGVXBGBF-YVZMKMQWSA-N,2.694,2.854502,2.694,2.8228104,2.694,2.8701098,2.694,2.8354282,2.694,3.5812263,2.694,4.2958527
XCORRCZGVOFIKO-GTHQUBRQSA-N,3.151,3.1323154,3.151,3.0922701,3.151,3.1700203,3.151,3.0861084,3.151,3.1713486,3.151,3.1024997
QSQGNXSMNWVDGR-BIXZQIBGSA-N,3.141,3.1428337,3.141,3.145272,3.141,3.2519865,3.141,3.131631,3.141,3.1401591,3.141,3.1057582
WHTNAADTVJZGOP-UHFFFAOYSA-N,3.05,2.9128406,3.05,3.0746925,3.05,3.1718965,3.05,2.6980577,3.05,3.0432582,3.05,2.9478865
LNAOOLLTZASXHG-IDVLLXKWSA-N,2.723,2.753132,2.723,2.673682,2.723,2.6770241,2.723,2.7546308,2.723,2.8044236,2.723,2.8269515
