,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
ADAUDGRJQZIOCP-MZJWZYIUSA-N,2.497,2.2297943,2.497,2.4680219,2.497,2.6347077,2.497,2.3555245,2.497,2.5132298,2.497,2.4464378
YPTGHWXEYQFVKZ-RDTYGCMJSA-N,2.674,2.9243684,2.674,2.9054117,2.674,2.4886374,2.674,2.681748,2.674,2.9453564,2.674,2.8540697
MPIDHSYAIZKZQR-WKGDFURFSA-N,2.982,3.050177,2.982,3.0593047,2.982,3.0831697,2.982,3.0623019,2.982,2.8612244,2.982,2.724387
PCCGIPMRQRCYSF-CVUIAOGPSA-N,2.463,2.637391,2.463,2.5961666,2.463,2.6341681,2.463,2.6057284,2.463,2.5014515,2.463,2.5425003
ZIGLRVKOJBYUJZ-QBJUQDFFSA-N,3.117,3.078374,3.117,3.0341566,3.117,3.0104432,3.117,3.0009668,3.117,3.019046,3.117,3.0801013
BQMKTCRVRQFFOO-TUCRGLLDSA-N,2.589,2.4907506,2.589,2.541776,2.589,2.186504,2.589,2.6497905,2.589,2.2765749,2.589,2.543316
KHMBVNHXIMEWGF-HIWRWHBISA-N,2.563,2.8931468,2.563,2.693292,2.563,2.880258,2.563,2.7721648,2.563,2.9930115,2.563,2.870637
YWAXWOJVKJJYGU-DXEVEHINSA-N,2.778,2.6913226,2.778,2.6350694,2.778,2.7671707,2.778,2.6716416,2.778,2.9247587,2.778,2.6536133
RBXSTXZPDAYVAT-ODANTJBXSA-N,3.076,3.2351406,3.076,3.0467985,3.076,3.2612507,3.076,3.1274126,3.076,3.0360014,3.076,3.0138664
JUVUGZDVMAORND-ALFNWAQSSA-N,2.882,2.8670924,2.882,2.93125,2.882,2.9439929,2.882,2.9978786,2.882,2.7752945,2.882,2.7776287
PPOAWZWWSLLSPA-PMNVOCJDSA-N,2.568,2.6531422,2.568,2.7384684,2.568,2.6113694,2.568,2.4077756,2.568,2.865419,2.568,2.7212324
FURDNYXDXBCVPS-MWHPSPAXSA-N,3.086,3.0687602,3.086,3.1335196,3.086,3.0992012,3.086,3.0948782,3.086,2.9018986,3.086,2.9786167
VFEDFGWVBWGFGF-VZSRQSJESA-N,2.483,2.647101,2.483,2.3478153,2.483,2.3409925,2.483,2.3671339,2.483,2.6533327,2.483,2.4648998
MWKJXBKFHBDGAF-GOILFHCOSA-N,3.104,3.1592126,3.104,3.1519234,3.104,3.1461687,3.104,3.0845664,3.104,2.9789765,3.104,3.0437582
QWPQOXNQWJZJAR-QNVXDBMFSA-N,2.417,2.3315852,2.417,2.7666023,2.417,2.4280775,2.417,2.5970118,2.417,2.7652118,2.417,2.624825
OCPRCSYLBRIRJY-HYQUMSNFSA-N,3.055,3.207341,3.055,3.1217144,3.055,3.1040971,3.055,3.0686884,3.055,3.1503456,3.055,2.8103676
SZMFLMMLYMKRTF-QYXXIVTCSA-N,2.979,2.9516048,2.979,2.9093773,2.979,2.9723287,2.979,2.9418504,2.979,2.9628215,2.979,2.9670525
NIZWYQKRTIJXKU-FUSGEDHXSA-N,2.458,2.6764655,2.458,2.5988595,2.458,2.5311828,2.458,2.7202713,2.458,2.658273,2.458,2.637893
JBEFZAJJJHJKMM-BLRRXWCLSA-N,2.147,2.7022033,2.147,2.6453228,2.147,2.4429736,2.147,2.3655384,2.147,2.5477457,2.147,2.328136
GDURGRKFRCSFQM-FSCGEZFSSA-N,3.115,3.006793,3.115,2.9475098,3.115,3.0952938,3.115,3.0468078,3.115,2.7900133,3.115,2.9372964
XDXJPQIVVAJBKP-UWIBHQRBSA-N,3.092,3.0296535,3.092,2.9757588,3.092,3.1861384,3.092,3.08262,3.092,2.9727907,3.092,2.7891881
CZUQDNBFJABLES-DPRBGMFPSA-N,2.804,2.8548415,2.804,2.8459113,2.804,2.8928826,2.804,2.918349,2.804,2.824957,2.804,2.883587
JROIYMKSWUMJMU-HMFSJBRWSA-N,2.058,2.2864668,2.058,2.0787528,2.058,2.1589506,2.058,2.2286363,2.058,2.1835406,2.058,2.0614495
GVPJIAOVMLEPCQ-LGGWLOQCSA-N,3.148,2.9608877,3.148,2.864425,3.148,3.1445823,3.148,2.7636776,3.148,2.8424683,3.148,2.8692822
LFNTXTSEZJFKBS-SWTVYTRRSA-N,2.664,2.8686934,2.664,2.857963,2.664,2.932148,2.664,2.8804643,2.664,2.8007588,2.664,2.8248508
IJVCRXKLVIHPOW-HASSKWOGSA-N,2.485,2.6390924,2.485,2.6752892,2.485,2.6183286,2.485,2.6132932,2.485,2.5295267,2.485,2.6595478
LREGQWGTZLHVNE-QYXXIVTCSA-N,0.082,2.1752455,0.082,1.9488333,0.082,1.8369689,0.082,1.9962744,0.082,2.1325858,0.082,2.1488714
JNWVHOBTXJHJCP-ACXHZZMFSA-N,1.995,2.0912926,1.995,2.0345826,1.995,1.9461291,1.995,1.972525,1.995,2.3029952,1.995,2.2706032
JFGUPPNEWKCABW-FIIZHFTISA-N,2.576,2.51719,2.576,2.5565915,2.576,2.6886525,2.576,2.5083942,2.576,2.5354347,2.576,2.4143386
NZFXWSJLVZAAHK-RRDBNTQTSA-N,2.742,2.8012528,2.742,2.7318962,2.742,2.692152,2.742,2.718958,2.742,2.6523798,2.742,2.7701948
KDOOPFGCYHTGEP-UODXMUSUSA-N,2.848,2.9917324,2.848,2.836296,2.848,2.9714158,2.848,2.894514,2.848,2.7669528,2.848,2.8731384
YXIDXTNBTDOFEH-JAVCYFNSSA-N,3.222,3.1072164,3.222,3.14934,3.222,3.0987775,3.222,3.1232965,3.222,3.01439,3.222,3.1396842
YBIWSQSMRYGOSE-KYHGBAKBSA-N,2.381,2.4802508,2.381,2.434768,2.381,2.3638976,2.381,2.4431367,2.381,2.3554845,2.381,2.4609897
XBUDNXCNLRCNDK-FIKKHHGYSA-N,2.926,2.9965537,2.926,3.0556688,2.926,3.0850592,2.926,2.9019065,2.926,2.9990106,2.926,3.0201633
FJNCMPMZYBMSGK-KVLYFZCPSA-N,2.065,1.9768856,2.065,2.331018,2.065,2.067955,2.065,2.3738978,2.065,2.219174,2.065,2.0249636
GMERFXQJJYABLY-AOMIKWMMSA-N,2.971,2.9918036,2.971,2.8469443,2.971,2.6870475,2.971,3.0579562,2.971,2.891269,2.971,2.7390556
FRILBSOMVYVNPO-JFPFECSMSA-N,2.715,2.838913,2.715,2.7259276,2.715,2.7664406,2.715,2.7331939,2.715,2.7794895,2.715,2.8807266
CJPHOZHVUXATGL-HTVDVWKISA-N,2.505,2.8046284,2.505,2.7418854,2.505,2.61625,2.505,2.4897416,2.505,2.6557527,2.505,2.7674382
PEFCBUUOIYETEN-LQIFJAKZSA-N,2.948,2.8412433,2.948,2.8985252,2.948,2.8255334,2.948,2.9001427,2.948,2.784901,2.948,2.8862448
KNRQDHITLBNMKV-ODSQBJGRSA-N,3.356,3.1616411,3.356,3.1945662,3.356,3.2416692,3.356,3.1829724,3.356,2.989112,3.356,3.0547576
OYGXXWSMGIWECZ-URDOCWHMSA-N,3.045,3.0594528,3.045,3.020589,3.045,3.1875093,3.045,2.970938,3.045,3.1216228,3.045,3.0409224
ZKYCHIHXFKQNNC-GWQMJOJPSA-N,2.995,3.1616142,2.995,3.181323,2.995,3.1746752,2.995,2.9928133,2.995,3.1555307,2.995,3.1157837
UFRGVWNWMYTGRQ-HFYOOSNOSA-N,2.798,2.9548836,2.798,2.7569711,2.798,2.9264235,2.798,2.839237,2.798,2.609727,2.798,2.7608087
YKSCHPPAIKRXIP-AATKOCIRSA-N,2.253,2.171279,2.253,2.1364055,2.253,2.1810791,2.253,2.2119381,2.253,2.2691371,2.253,2.315778
AREVCSNGNJQBKD-YKSKESAKSA-N,2.448,2.6750827,2.448,2.6878417,2.448,2.7035046,2.448,2.6844223,2.448,2.8028326,2.448,2.6170275
YVVKCWXJPKINRS-SAEPALGJSA-N,3.065,3.0223246,3.065,3.1076405,3.065,3.1105273,3.065,2.9714932,3.065,2.9139614,3.065,3.0171635
TYPSMSVIWOLUES-UWPPKWNGSA-N,2.796,3.026818,2.796,3.0858428,2.796,2.9329228,2.796,2.8012376,2.796,3.0419517,2.796,3.027379
DTHULYSACRUWJN-WSSQPLISSA-N,2.102,2.4455624,2.102,2.5964642,2.102,2.2204015,2.102,2.3420885,2.102,2.5620074,2.102,2.3385336
JROAXOASNYWODU-TZRCHIKKSA-N,2.391,2.5232868,2.391,2.3286295,2.391,2.5672472,2.391,2.4858932,2.391,2.5322325,2.391,2.4764907
JYLLKPOTHIGJSE-DVLZNCDUSA-N,2.994,3.2879806,2.994,3.0187266,2.994,3.122026,2.994,3.2033124,2.994,2.851669,2.994,3.0056682
RHMLHGVSCBVCAH-ZEFONKCVSA-N,2.786,2.8004613,2.786,2.7367773,2.786,2.9534597,2.786,2.8071637,2.786,2.6676257,2.786,2.6963027
JSXPIUGUPYEDOY-WFWAHQBUSA-N,3.169,3.1367466,3.169,3.0894349,3.169,3.1382565,3.169,3.0346568,3.169,3.081391,3.169,3.1490214
PHNAAEKUCDEXNW-CVUIAOGPSA-N,2.743,3.0869672,2.743,2.9677715,2.743,2.9672558,2.743,2.9824371,2.743,3.0568085,2.743,3.1507404
YXXDOMOKWCPSNN-KULFSUQXSA-N,2.954,2.8163168,2.954,2.9768133,2.954,2.8865187,2.954,2.9942133,2.954,2.9577146,2.954,2.680116
BNPWWSPBXBWJAG-RLZCSYPLSA-N,2.856,2.881873,2.856,2.8993526,2.856,2.9686713,2.856,2.910494,2.856,2.8769498,2.856,2.888854
KBPPAVOPZVLKMW-BGMILDDJSA-N,2.219,1.7192717,2.219,1.7468534,2.219,1.9932817,2.219,2.0236554,2.219,1.8384459,2.219,1.6740205
ROAFVUMHSLPGCV-WVTNKYGASA-N,2.973,3.095564,2.973,3.157657,2.973,3.1733544,2.973,3.0253918,2.973,3.0292466,2.973,3.105558
VPQGWNIZQNRLGD-JRKWYSNWSA-N,3.177,3.210984,3.177,3.2306828,3.177,3.1616275,3.177,3.1630132,3.177,3.025099,3.177,2.9736679
GXOGAXZJCXVVCE-RVDKCFQWSA-N,2.503,2.9984326,2.503,3.1044643,2.503,2.8634605,2.503,2.91,2.503,3.0138214,2.503,3.035037
MLHDTIWXMRHLLK-BGUBUVLNSA-N,2.757,2.8717947,2.757,2.914071,2.757,2.9569814,2.757,2.826964,2.757,3.0159206,2.757,3.0296552
CODHGUJWMDWUPN-XIJUZQLSSA-N,2.741,3.0223024,2.741,3.113115,2.741,2.9558249,2.741,2.9899416,2.741,3.0279279,2.741,3.1742046
ZSMBUBXDVCBLMX-JHPAUVLGSA-N,3.059,3.0264516,3.059,3.0019302,3.059,3.0703564,3.059,3.0428867,3.059,2.9208157,3.059,2.8084428
FGDBSLDUYDUCJP-BISXZKPPSA-N,2.92,3.038692,2.92,2.925148,2.92,2.9467576,2.92,3.0281272,2.92,2.9573958,2.92,2.8741105
XNPDJHBWLHWRRA-KFFOQRAHSA-N,2.326,2.1327865,2.326,2.1415098,2.326,2.0880735,2.326,2.0404768,2.326,2.1234102,2.326,2.3790092
UKSWKRNJGJKRKM-TWBSLAQOSA-N,2.328,2.1164641,2.328,2.3414798,2.328,2.1517725,2.328,2.277937,2.328,2.1843555,2.328,2.264657
VYRJVJSHPKYVCQ-WYNVJSQVSA-N,2.868,3.0080554,2.868,2.9671874,2.868,2.9765315,2.868,2.974328,2.868,2.7971368,2.868,2.9331706
YFWTXLGDWXSQSM-VNTWQREPSA-N,2.873,3.1225715,2.873,3.1132312,2.873,2.9281824,2.873,3.0650082,2.873,2.8491797,2.873,2.9973981
LXOHNLQNYXXXLO-JPLGDULYSA-N,2.386,2.536598,2.386,2.5470464,2.386,2.4475744,2.386,2.4608731,2.386,2.595987,2.386,2.4246273
GTGBFEUYXNOGGR-GQWFFFTNSA-N,2.305,2.9238763,2.305,2.6053457,2.305,2.4391396,2.305,2.842628,2.305,2.7164323,2.305,2.9750519
OFYXEHXDKMPNTP-OLUOZRNISA-N,2.316,2.442311,2.316,2.6599448,2.316,2.6328232,2.316,2.6325502,2.316,2.456893,2.316,2.6509085
MPVBWHZNFJVNGF-HSRNTDFQSA-N,2.331,2.267406,2.331,2.5731268,2.331,2.5531554,2.331,2.2386413,2.331,2.5184867,2.331,2.3985565
MEVMSDMYVPVEGM-KYMQWJLESA-N,3.394,3.2739446,3.394,3.125329,3.394,3.2222385,3.394,3.1117826,3.394,3.056808,3.394,3.1178555
LRKSYIGBJDLJAJ-ISAURBBTSA-N,2.757,2.7893314,2.757,2.7131279,2.757,2.860601,2.757,2.7746189,2.757,2.7617054,2.757,2.8041918
BQVYDKVLFLITTR-LFQRFUSNSA-N,2.707,2.7676387,2.707,2.9129896,2.707,2.7310843,2.707,2.8282297,2.707,2.8151245,2.707,2.8226256
CDRYCTNRFFEGHC-NGBFVLQYSA-N,3.16,3.0822794,3.16,2.988681,3.16,3.1782324,3.16,3.1978464,3.16,2.9601352,3.16,3.009387
JRHMMULBOPETGS-NIEDSSJESA-N,2.852,2.7498899,2.852,2.7676308,2.852,2.869035,2.852,2.6852713,2.852,2.7444904,2.852,2.8766577
UPLHTQWITSRPJE-YLYVUXRMSA-N,2.707,2.827772,2.707,2.676383,2.707,2.9190154,2.707,2.834163,2.707,2.6519547,2.707,2.8119788
PPLOYQGAWOQVOR-NXVZUAECSA-N,2.592,2.42622,2.592,2.561427,2.592,2.2879221,2.592,2.163379,2.592,2.2947032,2.592,2.2871304
ZNZWCEACDNBBIC-WBIBEUCMSA-N,2.317,2.37566,2.317,1.9475662,2.317,2.428114,2.317,2.4175265,2.317,2.5586233,2.317,2.7762043
PSHRNATVRBXSBK-FPWVPGCSSA-N,3.408,3.2239015,3.408,3.4062552,3.408,3.3564956,3.408,3.0935264,3.408,3.2875376,3.408,3.3592875
VYMWLCVLSBXHKD-QVTIEVCGSA-N,2.166,2.0415874,2.166,2.2531493,2.166,2.1272483,2.166,2.1961315,2.166,2.1020064,2.166,2.1575775
AQNKIQVLFLQOCY-RPUDKEGQSA-N,3.04,3.113706,3.04,3.1015913,3.04,2.916877,3.04,3.0798314,3.04,2.7593873,3.04,2.9896083
QGFMLNJHKZCGQS-ZZNGOQMTSA-N,2.998,3.3735278,2.998,3.3263586,2.998,3.382773,2.998,3.3078632,2.998,3.297581,2.998,3.298575
KRVJDRHAYLUQGC-JBZNKQRISA-N,2.388,2.6028445,2.388,2.6531203,2.388,2.4495876,2.388,2.3879683,2.388,2.756201,2.388,2.868295
QFHJPSWATQYXSP-ZUVAOKQTSA-N,2.584,2.5017374,2.584,1.7159986,2.584,2.1973226,2.584,2.605023,2.584,2.582309,2.584,2.428772
GGFYTRQOPPSVPU-YFPQWUJISA-N,2.508,2.7098207,2.508,2.81521,2.508,2.7663524,2.508,2.873172,2.508,2.8339555,2.508,2.8747158
SPEOOFHENMISSR-YUIFKNFPSA-N,3.221,3.1686163,3.221,3.0607927,3.221,3.1565545,3.221,3.0270946,3.221,2.9546912,3.221,3.1854177
CJLIQVNVENETNJ-UHQQYSDHSA-N,2.859,3.0374374,2.859,3.0798242,2.859,2.9860156,2.859,3.031977,2.859,2.8345907,2.859,2.8625133
NLOAGIIIEOWWAP-IBRDKNLPSA-N,2.952,3.1295867,2.952,2.892679,2.952,3.063548,2.952,3.0588253,2.952,2.6714296,2.952,2.8537922
ZNVIFPSHGMFTCJ-SHBYOXOYSA-N,2.925,2.9513907,2.925,3.0120113,2.925,3.0798779,2.925,2.9561937,2.925,3.0150485,2.925,2.951008
LGNRCGSVQUDKSU-JEZXGWKESA-N,3.069,3.1280854,3.069,2.9771268,3.069,3.1402044,3.069,2.981894,3.069,3.0417938,3.069,3.0265095
MNNYORYAXVZPOS-UVBKBDARSA-N,2.97,2.8885329,2.97,3.089283,2.97,3.061166,2.97,2.979393,2.97,2.925124,2.97,2.6973171
ZULFSHWSQULHTM-KDHRXPGNSA-N,2.918,3.1188908,2.918,3.1238952,2.918,3.1504045,2.918,3.0192497,2.918,3.0178475,2.918,3.0052817
OBNWHNIYTJHEIT-VPJZUOCHSA-N,2.288,2.4206607,2.288,2.1802588,2.288,2.136963,2.288,2.2350402,2.288,2.2229683,2.288,2.0150106
FTMFRBCWFZAEME-OHUYPAJKSA-N,3.015,3.0518734,3.015,3.008402,3.015,3.0254464,3.015,3.0805445,3.015,2.9362717,3.015,3.0297854
MVZUZIFXOYPDSM-INRUPRTJSA-N,2.855,2.983436,2.855,2.9356666,2.855,2.9687028,2.855,2.878079,2.855,2.7491271,2.855,2.8866808
JYJKKFDHEDZAJA-UGHALTJFSA-N,2.518,2.8124368,2.518,2.7103531,2.518,2.7645078,2.518,2.697219,2.518,2.7637463,2.518,2.738683
ZDHVZYRAJCAADO-IMIFZFKASA-N,3.351,3.3302467,3.351,3.2565794,3.351,3.5162058,3.351,3.2183383,3.351,3.3778386,3.351,3.2403817
LXZAZUGQYFDHLA-ZRARCMSGSA-N,2.83,2.5837882,2.83,2.6996334,2.83,2.6828015,2.83,2.7986755,2.83,2.860736,2.83,2.64989
NIPNYIXARGOPPF-JTDMQPOBSA-N,3.367,3.1395462,3.367,3.10523,3.367,3.1564147,3.367,3.083919,3.367,2.8169773,3.367,2.9054625
UEIALFMZMLBEPI-MWLSYYOVSA-N,2.937,2.8139312,2.937,2.824717,2.937,2.722834,2.937,2.5429907,2.937,2.640383,2.937,2.7395456
JVDIEZQTMGIPSY-QNHZXZLYSA-N,3.191,3.0231965,3.191,2.908393,3.191,2.9964278,3.191,3.017773,3.191,3.027009,3.191,3.1300497
FZDISBGEXSQMKA-WHPHWTCWSA-N,2.387,2.1767907,2.387,2.2520888,2.387,2.1398168,2.387,2.0182445,2.387,2.2286828,2.387,2.4231732
JCBHUGKGSVAPHK-LLJCYPMUSA-N,2.665,2.7768905,2.665,2.824002,2.665,2.7868526,2.665,2.7558827,2.665,2.8480108,2.665,2.7955213
XBENXDSVUSMKNY-LLZLHFCYSA-N,2.824,2.9672382,2.824,2.96969,2.824,2.83947,2.824,2.9126773,2.824,2.9193387,2.824,2.8537216
TYHXDHDCJGCNPM-FSTSUQNOSA-N,2.545,2.2715065,2.545,2.313333,2.545,2.3042479,2.545,2.3586085,2.545,2.4865253,2.545,2.404878
FSKGLBYARDEXHC-CATFIOGKSA-N,2.252,1.9205296,2.252,2.3203056,2.252,2.0878265,2.252,2.183381,2.252,2.1165237,2.252,2.312722
NVNCCPJQRANCQY-IVXQSLCQSA-N,2.931,2.9723368,2.931,2.978862,2.931,2.8953774,2.931,2.8219292,2.931,2.8866706,2.931,2.9739785
OOZZSBDCECWAPV-KDHRXPGNSA-N,2.51,2.4255657,2.51,2.4058359,2.51,2.3534207,2.51,2.0989866,2.51,2.2826376,2.51,2.513577
PVOYCNVMFXBULF-LQQXJQGMSA-N,3.157,3.109749,3.157,3.0969331,3.157,3.3651094,3.157,3.0958931,3.157,2.8601737,3.157,2.9060495
RYLRZZSHCWPSNX-UAXBXZTESA-N,2.965,3.049535,2.965,3.065832,2.965,2.9910188,2.965,2.934554,2.965,3.0042436,2.965,2.9565907
UYLUAKZZKDHLOV-COOFCEJJSA-N,2.273,2.320172,2.273,2.0345151,2.273,2.2948651,2.273,2.194308,2.273,2.4139333,2.273,2.269241
DSJFNMIBGPHOSS-NMIMUSPHSA-N,2.488,2.6307313,2.488,2.4785032,2.488,2.6621716,2.488,2.5266464,2.488,2.626956,2.488,2.7292848
NTEDXPCOCNHAIV-OWOMHHAKSA-N,2.667,2.9581115,2.667,2.6434395,2.667,2.8807397,2.667,2.9324083,2.667,2.8153431,2.667,2.9094746
NDDWMLAHUZWFOR-FZKLNCOPSA-N,2.471,2.4515717,2.471,2.3463132,2.471,2.354591,2.471,2.3108058,2.471,2.2305856,2.471,2.0862625
AVKASXHRUYFGIG-CATFIOGKSA-N,2.292,2.1911845,2.292,2.4929974,2.292,2.1203265,2.292,2.1669922,2.292,2.3841114,2.292,2.2148626
CWZVLXDWHQUOQY-ZCCOYFSFSA-N,2.178,1.9706154,2.178,1.8837917,2.178,2.040292,2.178,1.9998299,2.178,2.152384,2.178,2.0097153
HTDSZTJGKLWBPL-PYMWOMIUSA-N,3.195,3.1315982,3.195,3.1881695,3.195,3.1995385,3.195,3.1510217,3.195,2.9093053,3.195,2.8490374
JPWHZUBABILDSY-XQMHBYHTSA-N,2.821,3.0082111,2.821,3.003929,2.821,3.0712526,2.821,3.0814745,2.821,3.0292134,2.821,2.9178557
UZWMNZHJUDLRQY-NIEDSSJESA-N,2.481,2.5118742,2.481,2.361942,2.481,2.3767674,2.481,2.3563387,2.481,2.4307885,2.481,2.3735244
WRNVPEXCKXYDRQ-QPFNNJTASA-N,2.77,3.0568595,2.77,2.986903,2.77,3.0509803,2.77,2.9387832,2.77,3.027331,2.77,2.871532
QMTBRXZSMIRYJP-FJUXAZIMSA-N,2.377,2.8033054,2.377,2.9087129,2.377,2.3540983,2.377,2.4132876,2.377,2.9067414,2.377,2.7246308
CEJMRTOPGBOTHA-FCIITPAPSA-N,2.968,3.0070984,2.968,3.0328174,2.968,3.035228,2.968,3.0871887,2.968,3.034065,2.968,2.9434505
KETFECUNLAQZKX-CDLBOOTPSA-N,2.332,2.4633534,2.332,2.4571216,2.332,2.3990471,2.332,2.3261158,2.332,2.262509,2.332,2.3350735
MUMNJCWHTBMFGU-KPGIOSBSSA-N,2.654,2.7638917,2.654,2.8537822,2.654,2.852235,2.654,2.6275728,2.654,3.0738015,2.654,2.8487253
YJOSFACEBUDNNE-WFPFWUNISA-N,2.803,3.0137653,2.803,2.8228061,2.803,2.859538,2.803,2.7922506,2.803,2.847484,2.803,2.7541637
ACEMAHCNGKXCHR-HHYNBUPJSA-N,2.616,2.9209993,2.616,2.9884772,2.616,2.896068,2.616,2.9245994,2.616,2.8640387,2.616,2.929827
PXCWWGLAPFPRPQ-FRKGHFGRSA-N,3.419,3.2059762,3.419,3.2054386,3.419,3.3041918,3.419,3.1331697,3.419,3.085242,3.419,3.0720882
NWZLTQVRRBFZGN-NIXVHLLBSA-N,2.377,2.6457627,2.377,2.1360204,2.377,2.4509468,2.377,2.4427533,2.377,2.4821002,2.377,2.7159836
HRHCATXDNRYLFV-ONBOMYCOSA-N,2.096,2.0523474,2.096,2.2257917,2.096,1.9781579,2.096,2.0708323,2.096,2.094929,2.096,2.0112414
DBHSKQPPVXFCFC-IBBHUPRXSA-N,2.221,2.5821686,2.221,2.6957278,2.221,2.3979392,2.221,2.2190807,2.221,2.555044,2.221,2.5398936
RPRDGNGNVVOWHV-MHIAAIFOSA-N,2.312,2.2910233,2.312,2.3626328,2.312,2.2528002,2.312,2.3037987,2.312,2.3841238,2.312,2.12759
MCYFRTLTKUIWJJ-QCFMCPCVSA-N,2.777,2.822267,2.777,2.9316232,2.777,2.8514092,2.777,2.9370406,2.777,2.9384496,2.777,2.9195504
LEDUJUACBKJJOQ-QIRPPHGSSA-N,3.007,3.0396104,3.007,3.2167416,3.007,3.2181685,3.007,2.9744022,3.007,3.1068058,3.007,2.967671
YQADFYMJQRGCNG-GKNFWFERSA-N,2.802,2.9096508,2.802,2.8808348,2.802,2.9290116,2.802,2.8785486,2.802,2.7995288,2.802,2.8495643
SCRWIJLAODCARN-GPAHYOOJSA-N,2.444,2.25282,2.444,2.350077,2.444,2.1993341,2.444,2.2281802,2.444,2.4911613,2.444,2.4613495
QFKGZPIWBFXERA-VHBXZOLASA-N,2.489,2.7134962,2.489,2.95812,2.489,2.8276236,2.489,2.841212,2.489,2.8462377,2.489,2.8011003
GLYZKBFXUNSCNB-IRECXSHYSA-N,2.773,2.8870199,2.773,2.945583,2.773,2.8850074,2.773,2.8093357,2.773,2.8143163,2.773,2.8174806
WTNDJQUOAVVBQM-UHIGXYKMSA-N,2.675,2.9086397,2.675,2.919328,2.675,2.7554173,2.675,2.8018832,2.675,2.7326734,2.675,2.8675387
VEXSDNWWACKOBO-SATHSSQPSA-N,3.022,3.0978742,3.022,3.0724344,3.022,2.9860508,3.022,3.096838,3.022,2.9884856,3.022,2.914479
UGYVWUVLNBPHJW-KAUCRTSTSA-N,2.336,2.3576612,2.336,2.5445955,2.336,2.5706067,2.336,2.9080598,2.336,2.7184167,2.336,2.821748
YGZIHLYBAKYMAC-KTHUGQTCSA-N,2.542,2.3495886,2.542,2.3477488,2.542,2.2529511,2.542,2.350633,2.542,2.373209,2.542,2.3489902
IZQZXFCKCUBIEA-FYWWRJMISA-N,2.708,2.7520907,2.708,2.766626,2.708,2.5337543,2.708,2.614465,2.708,2.7059298,2.708,2.7685926
NUCZBRRTFZXHBS-YLYVUXRMSA-N,2.916,3.1009264,2.916,3.0341046,2.916,3.0542898,2.916,3.2510548,2.916,3.112837,2.916,3.1422472
PJMSRIXUMWGGRB-GQXIDIKXSA-N,2.544,2.5311987,2.544,2.6423397,2.544,2.5029285,2.544,2.357061,2.544,2.756628,2.544,2.3416567
OYMFSRCNWPVJSL-UMNNSLLGSA-N,2.841,3.16471,2.841,2.9730198,2.841,3.0755095,2.841,2.9290261,2.841,2.9125557,2.841,2.937287
SDJCLAAZWXYAKY-VVEDTRTISA-N,3.07,3.0511217,3.07,3.0182843,3.07,3.1427171,3.07,3.038782,3.07,2.9951458,3.07,3.046005
SZROVYSSCNDHMJ-FZPRHHONSA-N,3.223,3.0652175,3.223,3.1950493,3.223,3.2394726,3.223,3.1300952,3.223,2.9888494,3.223,3.1044252
QVRSOBABQLNWQR-MKNNEFPQSA-N,2.559,2.5350928,2.559,2.4870336,2.559,2.6264043,2.559,2.292452,2.559,2.6261592,2.559,2.4278467
UPTRZAHAXGHZPY-NIRGEMEPSA-N,2.835,3.0936978,2.835,3.1654906,2.835,3.1793768,2.835,3.0031586,2.835,2.9329982,2.835,2.9441497
AEWCWULNQHXRAN-MXVSAWIPSA-N,3.24,3.24198,3.24,3.2322586,3.24,3.407175,3.24,3.2410574,3.24,3.1583388,3.24,3.217265
YIZDYGGLPWUJRJ-JNNAGZRYSA-N,2.533,2.5280778,2.533,2.3251135,2.533,2.6923244,2.533,2.6214416,2.533,2.4405808,2.533,2.5643055
FFVLMEWQIGSFGC-BTISXTPYSA-N,2.418,2.229973,2.418,2.2468586,2.418,2.3748915,2.418,2.5706794,2.418,2.5114014,2.418,2.5658293
CBQROQBPSISFII-MRIZDXOUSA-N,2.938,3.0215862,2.938,3.0493364,2.938,2.9341679,2.938,3.032976,2.938,2.9859812,2.938,2.917389
LLSRYFSFYJIPRF-HBMFNYPGSA-N,2.252,2.4751406,2.252,2.7022524,2.252,2.3440695,2.252,2.6779456,2.252,2.7861702,2.252,2.9003036
PZWAASBCLJQMEC-KWQVAVEISA-N,3.046,2.9241846,3.046,2.898699,3.046,3.0036132,3.046,2.9681718,3.046,2.7853732,3.046,2.7789044
UOMKDNIPXDFIPW-WCWJCQKVSA-N,2.785,2.9411235,2.785,2.992476,2.785,2.9812703,2.785,2.9908116,2.785,2.9787345,2.785,2.9359796
UCPDKDPFCKIHKU-FELLEMMOSA-N,2.632,2.6993892,2.632,2.734196,2.632,2.7746587,2.632,2.5613742,2.632,2.5199368,2.632,2.7564468
GGSLGTZANOMZSG-HZTVMEOHSA-N,2.967,2.9859688,2.967,2.9163241,2.967,2.949325,2.967,2.8914354,2.967,2.934478,2.967,2.8870492
ZATRSZCODJMFAG-ZXTCRCEHSA-N,2.233,2.3512156,2.233,2.3425455,2.233,2.0828855,2.233,2.2432125,2.233,2.350737,2.233,2.4527192
