,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
TWKIULIWEBGEQF-UHFFFAOYSA-N,2.895,2.825624,2.895,2.817321,2.895,2.8170283,2.895,2.7970092,2.895,2.8249443,2.895,2.8364012
DOCPUOXXXVTXIV-UHFFFAOYSA-N,3.578,2.8204038,3.578,2.8166635,3.578,2.8143334,3.578,2.7970004,3.578,2.8292708,3.578,2.8474414
UZVPBBYYYNCZEO-UHFFFAOYSA-N,2.39,2.8180466,2.39,2.8212042,2.39,2.813245,2.39,2.7969809,2.39,2.8377924,2.39,2.7761295
ALUGCODFPIWGKJ-GFDBJVIDSA-N,2.472,2.8280308,2.472,2.8137832,2.472,2.817978,2.472,2.796956,2.472,2.8356667,2.472,2.900366
GNQPMVSEYLGREK-UHFFFAOYSA-N,3.097,2.8288543,3.097,2.8144917,3.097,2.8168643,3.097,2.7969904,3.097,2.826598,3.097,2.834146
UNMOTGMGOIJLCL-UHFFFAOYSA-N,2.753,2.8252163,2.753,2.818994,2.753,2.816047,2.753,2.7969704,2.753,2.8235428,2.753,2.8569336
WFOZLMKEZXESIJ-UHFFFAOYSA-N,3.324,2.8210645,3.324,2.8251534,3.324,2.8137324,3.324,2.7970152,3.324,2.8297474,3.324,2.8636224
HLIPJDNZJJLKCI-UHFFFAOYSA-N,2.859,2.825413,2.859,2.8160324,2.859,2.8164644,2.859,2.7970414,2.859,2.824116,2.859,2.806061
BSAPOISTYJWBSB-COOFCEJJSA-N,3.352,2.8214543,3.352,2.8177822,3.352,2.8153915,3.352,2.7970157,3.352,2.8207946,3.352,2.7976632
FAWHMPKKWOHAIT-UHFFFAOYSA-N,2.488,2.8223505,2.488,2.814899,2.488,2.8143415,2.488,2.79701,2.488,2.8256328,2.488,2.8445263
GFPUNKWXDMHGLV-UHFFFAOYSA-N,3.015,2.823333,3.015,2.8221803,3.015,2.8140566,3.015,2.7969928,3.015,2.8289726,3.015,2.8843012
JOUILOBCQGTBCA-UHFFFAOYSA-N,3.11,2.817791,3.11,2.8195648,3.11,2.81193,3.11,2.7970426,3.11,2.8248732,3.11,2.7870464
YENYPHYVWZUDOS-UHFFFAOYSA-N,2.99,2.8287628,2.99,2.8136146,2.99,2.8173869,2.99,2.7970076,2.99,2.823262,2.99,2.8530316
YZIZUZVZXFASGK-UHFFFAOYSA-N,2.926,2.8242052,2.926,2.8159409,2.926,2.8158512,2.926,2.797032,2.926,2.823748,2.926,2.9559524
DOSYUJJKHQUKGN-UHFFFAOYSA-N,2.333,2.8245716,2.333,2.8155537,2.333,2.8161154,2.333,2.797023,2.333,2.823674,2.333,2.9802291
NBCXJIHXLBXFCY-GPHBFVNTSA-N,2.928,2.8246293,2.928,2.8180585,2.928,2.8156428,2.928,2.7970061,2.928,2.8238258,2.928,2.9235103
FJZIXZGTNLQODH-UHFFFAOYSA-N,2.865,2.8235238,2.865,2.815847,2.865,2.8143249,2.865,2.796999,2.865,2.8257055,2.865,2.8685691
QKWSOXDVQXWVIW-UHFFFAOYSA-N,3.148,2.8280072,3.148,2.8223271,3.148,2.8145308,3.148,2.7969778,3.148,2.8262362,3.148,2.8707447
SRLANDVOSHZCTD-QRRQCYJXSA-N,2.69,2.8203793,2.69,2.818638,2.69,2.813995,2.69,2.7970357,2.69,2.8252425,2.69,3.071295
BNDBCFBWPYTTFI-LQFDFNNLSA-N,2.41,2.8223557,2.41,2.8155239,2.41,2.8169332,2.41,2.7970188,2.41,2.8208869,2.41,2.894924
UIPYQAFOGZKGQG-OHSLDDHESA-N,2.737,2.8308406,2.737,2.8211708,2.737,2.8164675,2.737,2.797038,2.737,2.8263092,2.737,2.9955795
JICLRWXZDHVDGE-DTASFGGXSA-N,2.775,2.8255944,2.775,2.8178637,2.775,2.816308,2.775,2.7970135,2.775,2.822901,2.775,2.908066
SFJLNZAOTLPSCF-UHFFFAOYSA-N,3.232,2.8225834,3.232,2.8219237,3.232,2.8126132,3.232,2.797023,3.232,2.8293343,3.232,2.818826
IVBMCGRQQLPXAQ-MDVINBTASA-N,3.329,2.8203263,3.329,2.8187158,3.329,2.8143969,3.329,2.79704,3.329,2.822949,3.329,2.9163208
SFSOXNUCRCSKEX-AEKMTVEWSA-N,2.868,2.8262906,2.868,2.820234,2.868,2.8165631,2.868,2.7970212,2.868,2.823374,2.868,2.9126449
YJNWODSNSWQOAT-ZMGVVAQMSA-N,2.684,2.8322527,2.684,2.8187933,2.684,2.8156714,2.684,2.7967768,2.684,2.8246934,2.684,2.7954524
DMRAYWVFGBDYDV-UHFFFAOYSA-N,2.777,2.8149505,2.777,2.819657,2.777,2.8129632,2.777,2.7969966,2.777,2.8209987,2.777,2.7799292
VIUQUQZMYINTPI-FNTLCPBMSA-N,2.775,2.819584,2.775,2.8133295,2.775,2.8156927,2.775,2.796983,2.775,2.8241417,2.775,2.813946
LLHWRMMQJBQWNE-UHFFFAOYSA-N,3.028,2.8232555,3.028,2.8196187,3.028,2.813064,3.028,2.79702,3.028,2.8324025,3.028,2.7927144
ZJLGPPLQFIPBAT-UHFFFAOYSA-N,3.082,2.8278522,3.082,2.817129,3.082,2.8162982,3.082,2.797053,3.082,2.824461,3.082,2.8329556
FXCSBKVZVGCRGU-SOKJZAOGSA-N,2.799,2.821658,2.799,2.8164022,2.799,2.8156023,2.799,2.7970138,2.799,2.8216894,2.799,2.9160988
NKQDQDBFEHYBHX-UHFFFAOYSA-N,2.904,2.8300736,2.904,2.815502,2.904,2.8182528,2.904,2.7969978,2.904,2.8238604,2.904,3.0145915
HBKIMUVFGXFPOS-UHFFFAOYSA-N,3.445,2.8302453,3.445,2.8133018,3.445,2.818379,3.445,2.7969944,3.445,2.825273,3.445,2.859102
DBCSPTKEMBJNBG-DBSPGSINSA-N,2.553,2.8327608,2.553,2.8206468,2.553,2.8162942,2.553,2.7970157,2.553,2.8239768,2.553,2.8806858
CDMALAXGJIYKDL-ACXHZZMFSA-N,2.753,2.8279264,2.753,2.822359,2.753,2.8144512,2.753,2.7966304,2.753,2.8264887,2.753,2.7110093
CGJCHSYLSPWCOL-UGHALTJFSA-N,3.358,2.8306415,3.358,2.8182023,3.358,2.8168082,3.358,2.797027,3.358,2.826797,3.358,3.095839
JWKUTEVBNYGYET-UHFFFAOYSA-N,3.077,2.8218515,3.077,2.8169508,3.077,2.8141472,3.077,2.7970188,3.077,2.8223596,3.077,2.8070178
JSBAAJIQJYCYND-ACXHZZMFSA-N,2.721,2.828139,2.721,2.8229985,2.721,2.81538,2.721,2.79675,2.721,2.8235385,2.721,2.8605351
QKHNUJQTLVDBMQ-UHFFFAOYSA-N,3.097,2.827397,3.097,2.8221257,3.097,2.815702,3.097,2.7970116,3.097,2.8271573,3.097,2.743146
HJCVQUQYOMBQFU-UHFFFAOYSA-N,2.847,2.8204052,2.847,2.8148735,2.847,2.8142526,2.847,2.7969887,2.847,2.8243241,2.847,2.8562233
GJSQIEGCPXBHMX-JMJUAPLLSA-N,2.681,2.8226225,2.681,2.816989,2.681,2.81553,2.681,2.79702,2.681,2.8220289,2.681,2.940893
DYKYLIOKRSDJHX-UHFFFAOYSA-N,2.441,2.8152063,2.441,2.8179936,2.441,2.8134444,2.441,2.7970033,2.441,2.8229897,2.441,2.8114948
GDBWJMQPIQBYQL-OBXPLWTPSA-N,2.216,2.8250678,2.216,2.8175993,2.216,2.8162246,2.216,2.7970147,2.216,2.8230164,2.216,2.8042262
CLNRTPVIEUZJFX-QECGLCEKSA-N,2.518,2.8301275,2.518,2.8160098,2.518,2.8167992,2.518,2.7970104,2.518,2.8271298,2.518,2.85845
ICXLECMPYYTJBG-UHFFFAOYSA-N,3.16,2.8207357,3.16,2.8151119,3.16,2.8142736,3.16,2.796999,3.16,2.8243537,3.16,2.7763615
MQGCTGYKWJFCSD-UHFFFAOYSA-N,2.191,2.8226757,2.191,2.8172283,2.191,2.8139074,2.191,2.7970083,2.191,2.8260064,2.191,2.847642
DNSKDXSVSXWBTG-AZQCRQQHSA-N,2.837,2.8250506,2.837,2.819495,2.837,2.8154383,2.837,2.7970238,2.837,2.824081,2.837,2.9403965
YYCKHHWMQFAGCY-UHFFFAOYSA-N,2.528,2.8232353,2.528,2.8193743,2.528,2.8135934,2.528,2.7970147,2.528,2.8278677,2.528,2.7951953
JGRRTIVQMSSLGG-UHFFFAOYSA-N,3.101,2.825434,3.101,2.8161569,3.101,2.8156652,3.101,2.7970097,3.101,2.8248215,3.101,2.822673
GMZISPVKAXJGGB-RSEYIHLLSA-N,2.622,2.8245175,2.622,2.815815,2.622,2.8161163,2.622,2.7970176,2.622,2.8221705,2.622,2.8012822
GQLCBVMNQUEIEX-UHFFFAOYSA-N,3.374,2.8226883,3.374,2.8171718,3.374,2.8176415,3.374,2.7970314,3.374,2.8230255,3.374,2.802905
DZABTHFBSLAGPM-YLJBBNASSA-N,2.576,2.8266263,2.576,2.817778,2.576,2.817324,2.576,2.7970247,2.576,2.822428,2.576,2.7878146
MDWJDKIKQPCSFE-UHFFFAOYSA-N,3.156,2.825827,3.156,2.8134012,3.156,2.816542,3.156,2.797003,3.156,2.8248737,3.156,2.832634
HXTMBTIZSOBESZ-MPRHAZATSA-N,2.451,2.831639,2.451,2.8207803,2.451,2.815248,2.451,2.7970335,2.451,2.8278654,2.451,2.8224657
OPXPJBYJIOLJDM-NJNWQDHISA-N,2.866,2.8209257,2.866,2.8167617,2.866,2.8142865,2.866,2.7967303,2.866,2.8222828,2.866,2.8491244
HZOSBNLXHNQTJE-NUYXUUSISA-N,3.338,2.8286526,3.338,2.814807,3.338,2.8178473,3.338,2.7969878,3.338,2.825312,3.338,3.1407053
DSRSYIMCXUGNHN-UHFFFAOYSA-N,2.286,2.8256295,2.286,2.8181427,2.286,2.8157122,2.286,2.7970235,2.286,2.8238134,2.286,3.034307
JYRVEMPXLDWBFA-UHFFFAOYSA-N,2.619,2.8263996,2.619,2.8292942,2.619,2.8135138,2.619,2.7970262,2.619,2.8272607,2.619,2.8213744
PPUGRJZYCWZGKH-VYARWGHWSA-N,2.953,2.8291295,2.953,2.8153007,2.953,2.8173785,2.953,2.7970026,2.953,2.8266377,2.953,3.085717
JSCKAUOXQCXMLD-HMFSJBRWSA-N,3.604,2.8180754,3.604,2.816853,3.604,2.8146539,3.604,2.7970219,3.604,2.8205645,3.604,2.8047698
OVUPRMXOXRCUHI-UHFFFAOYSA-N,2.705,2.8219178,2.705,2.8142848,2.705,2.8168638,2.705,2.7970026,2.705,2.8223498,2.705,2.8405213
MZVMCDZJIOLIGF-UHFFFAOYSA-N,3.168,2.8238633,3.168,2.8150408,3.168,2.8172474,3.168,2.7970235,3.168,2.819628,3.168,2.828688
VWHAKFRDZVZLFT-IAASQWLWSA-N,3.179,2.828791,3.179,2.8151748,3.179,2.8172097,3.179,2.796996,3.179,2.8266342,3.179,3.2599928
WNSUCCHXBYZFLN-VOWQCWJCSA-N,2.617,2.8237798,2.617,2.8171875,2.617,2.8166938,2.617,2.797007,2.617,2.821381,2.617,2.8370664
TUWOMCHAFFUHKN-UNLNGPLXSA-N,2.952,2.8206263,2.952,2.8162293,2.952,2.816548,2.952,2.796977,2.952,2.8288028,2.952,2.7847548
PMJOSMCFWKVVCU-IRNPMFHXSA-N,3.254,2.8212488,3.254,2.8161318,3.254,2.8148355,3.254,2.7970114,3.254,2.8218675,3.254,2.8862565
MVYDRGQNRUNPMJ-UHFFFAOYSA-N,2.887,2.8293884,2.887,2.816889,2.887,2.8174295,2.887,2.7970352,2.887,2.8262148,2.887,2.838391
YOFUACMSUMJDHK-PORAZQCPSA-N,2.679,2.8273053,2.679,2.8188581,2.679,2.81545,2.679,2.7970216,2.679,2.8205516,2.679,2.865066
CXPQLKBQAXWHSY-UHFFFAOYSA-N,2.748,2.8226295,2.748,2.8168025,2.748,2.8175044,2.748,2.7970378,2.748,2.8217807,2.748,3.074972
HISMSUKRJDKNES-UHFFFAOYSA-N,2.456,2.826141,2.456,2.816627,2.456,2.81808,2.456,2.796993,2.456,2.8239956,2.456,2.844737
ABSDUAGGBGGUAJ-UHFFFAOYSA-N,2.23,2.820463,2.23,2.8184538,2.23,2.8138018,2.23,2.7970152,2.23,2.826903,2.23,2.8081002
RFHXCMXEYRFGPG-UHFFFAOYSA-N,2.847,2.8204565,2.847,2.8173196,2.847,2.813463,2.847,2.7970002,2.847,2.828659,2.847,2.8200212
WTDYNRJAHCCPFG-UHFFFAOYSA-N,2.907,2.8254604,2.907,2.7787077,2.907,2.816066,2.907,2.7969813,2.907,2.821995,2.907,2.7949529
SKGGZBBPVQRFOO-UHFFFAOYSA-N,3.602,2.8232682,3.602,2.820689,3.602,2.813239,3.602,2.7970228,3.602,2.8294854,3.602,2.8195996
GIZVNPZBVRSVLM-UHFFFAOYSA-N,2.116,2.828516,2.116,2.8150344,2.116,2.8185487,2.116,2.7969959,2.116,2.8249934,2.116,2.8605955
NCSFAMSLSOJALW-HBYYMLOKSA-N,2.688,2.823614,2.688,2.8166325,2.688,2.8165488,2.688,2.796997,2.688,2.8203185,2.688,2.7659154
GXKMPGQJTIRNRJ-UHFFFAOYSA-N,2.744,2.8210669,2.744,2.8188727,2.744,2.8141367,2.744,2.7970076,2.744,2.829472,2.744,2.8307278
YZIGJLQMDCNUJH-ZRUDIRFBSA-N,2.77,2.8177505,2.77,2.8155813,2.77,2.8146617,2.77,2.7969906,2.77,2.8176608,2.77,2.8236837
SLQUGUBOWFTRDR-UHFFFAOYSA-N,2.877,2.8288267,2.877,2.8234618,2.877,2.8171566,2.877,2.797002,2.877,2.8257737,2.877,2.7522097
PIWBZISRFCWQCB-UHFFFAOYSA-N,2.982,2.8240464,2.982,2.8142853,2.982,2.8148081,2.982,2.7970083,2.982,2.8252902,2.982,2.8465445
MSZVUQKPMZLDBR-SVPAYZKRSA-N,2.625,2.8299177,2.625,2.8187644,2.625,2.8156333,2.625,2.7970161,2.625,2.8268106,2.625,3.0545363
FXGDHHBVNALLJC-KULFSUQXSA-N,2.603,2.8249125,2.603,2.8172855,2.603,2.8156314,2.603,2.7970207,2.603,2.823876,2.603,2.922955
OXXYFIXTUCXCSC-HSWKEQASSA-N,2.904,2.8262484,2.904,2.8169549,2.904,2.8165612,2.904,2.7970047,2.904,2.8284774,2.904,2.9670665
RMLMDCFFQVXRTI-YHCFINJFSA-N,2.42,2.8217099,2.42,2.8163733,2.42,2.815786,2.42,2.79703,2.42,2.821816,2.42,2.975828
UAJBSHLFOSPQQC-UHFFFAOYSA-N,2.862,2.829276,2.862,2.8175993,2.862,2.8181622,2.862,2.797032,2.862,2.8226092,2.862,2.954188
GIVSQVKZMZDLER-UHFFFAOYSA-N,2.708,2.8292637,2.708,2.8146622,2.708,2.8173845,2.708,2.797012,2.708,2.8264668,2.708,2.8422284
GGHNFUYCTGQHKV-UHFFFAOYSA-N,2.385,2.826113,2.385,2.8220456,2.385,2.816663,2.385,2.7969449,2.385,2.8399627,2.385,2.8512046
ZXXOMKDLXFZWTL-UHFFFAOYSA-N,3.3,2.8272977,3.3,2.8217409,3.3,2.8140373,3.3,2.7970042,3.3,2.8267586,3.3,2.8252053
ITFDTTOCBHKZDB-YHQWIORUSA-N,2.914,2.8285758,2.914,2.8148808,2.914,2.8176558,2.914,2.7970011,2.914,2.8261573,2.914,3.0766919
PNLYJSBLQQMYPK-UHFFFAOYSA-N,2.716,2.8295138,2.716,2.8161132,2.716,2.8169994,2.716,2.7970028,2.716,2.825152,2.716,3.4082232
ZLEJKDBCZNODRX-UHFFFAOYSA-N,2.943,2.8242838,2.943,2.8208675,2.943,2.8137343,2.943,2.7970066,2.943,2.8277452,2.943,2.8437948
QEBRRLUQOKRTGY-UHFFFAOYSA-N,3.009,2.8194275,3.009,2.8148532,3.009,2.8145247,3.009,2.7970068,3.009,2.823426,3.009,2.8011417
MHFTZXGSWPHRGH-UHFFFAOYSA-N,3.183,2.830798,3.183,2.8168411,3.183,2.8186984,3.183,2.797029,3.183,2.8256016,3.183,2.8076534
UYQZSNBFCXFFNF-UHFFFAOYSA-N,2.46,2.823741,2.46,2.8160183,2.46,2.8167977,2.46,2.7970247,2.46,2.8200123,2.46,2.8114195
OZKFFAMDAFNWPI-UHFFFAOYSA-N,2.832,2.8249717,2.832,2.815776,2.832,2.8163662,2.832,2.7969985,2.832,2.8225303,2.832,2.9706218
DFPUYLBCMNJOGO-UHFFFAOYSA-N,3.024,2.823532,3.024,2.820544,3.024,2.8133569,3.024,2.7970076,3.024,2.8304772,3.024,2.8064756
ILOKVWSMKBYUKL-BKPOFFDFSA-N,2.372,2.8168721,2.372,2.8161573,2.372,2.8152204,2.372,2.7969954,2.372,2.8229818,2.372,2.784995
WVBPDIOHQLQFGX-UHFFFAOYSA-N,2.424,2.8257139,2.424,2.8189874,2.424,2.8165002,2.424,2.7970126,2.424,2.831418,2.424,2.990934
SOLYULVBPHKQIR-UHFFFAOYSA-N,2.279,2.8282444,2.279,2.8163712,2.279,2.81821,2.279,2.797005,2.279,2.8246343,2.279,3.0204227
QEKGZHIUZRNSHK-UHFFFAOYSA-N,2.905,2.8235915,2.905,2.8223157,2.905,2.8142216,2.905,2.7970145,2.905,2.8287747,2.905,2.8439865
IEJVWRGJUBMRBH-UHFFFAOYSA-N,2.25,2.8294094,2.25,2.8145964,2.25,2.8186188,2.25,2.7969978,2.25,2.822443,2.25,2.8308663
FDAMUUWBYKIAEF-BCHBDCPOSA-N,2.925,2.8257256,2.925,2.8201952,2.925,2.815064,2.925,2.7970216,2.925,2.8261602,2.925,2.9607675
SVTQOIVIQDJLDI-UHFFFAOYSA-N,2.722,2.8195426,2.722,2.8179138,2.722,2.8153496,2.722,2.7970395,2.722,2.8263643,2.722,3.0000439
JPNJQAMBKSLBBA-BGMILDDJSA-N,2.906,2.828282,2.906,2.815173,2.906,2.816955,2.906,2.7970128,2.906,2.8262892,2.906,2.8332446
WFHCUUUXTGRSOC-ZLFTZQHQSA-N,2.565,2.8216069,2.565,2.813152,2.565,2.8148077,2.565,2.7970092,2.565,2.826166,2.565,2.956181
HTKVNSVIKLMSLG-UHFFFAOYSA-N,2.403,2.8229408,2.403,2.8208437,2.403,2.8133676,2.403,2.7970033,2.403,2.8237035,2.403,2.8301258
HNEXQDZEHINNIP-DMWKKASYSA-N,2.9,2.8157942,2.9,2.816514,2.9,2.8128204,2.9,2.79699,2.9,2.820236,2.9,2.8080637
DWSILVOMGUCTOL-UHFFFAOYSA-N,2.603,2.8296947,2.603,2.8151484,2.603,2.8182802,2.603,2.7969913,2.603,2.8258274,2.603,2.8518262
OWXHPTKQHAWARJ-KYPUPGFDSA-N,2.836,2.8231213,2.836,2.8155048,2.836,2.8140066,2.836,2.7969835,2.836,2.8325832,2.836,2.8843853
BBEGBQLEXDIXKG-UHFFFAOYSA-N,2.653,2.8245032,2.653,2.8150778,2.653,2.814778,2.653,2.7969904,2.653,2.8268642,2.653,2.8269618
XWGFDIJSZNATFT-UHFFFAOYSA-N,3.182,2.8296618,3.182,2.8142061,3.182,2.817722,3.182,2.7969966,3.182,2.826048,3.182,2.7925606
PVPWCNRJJHNAPE-WYMKRNKVSA-N,2.502,2.8252966,2.502,2.816518,2.502,2.8165517,2.502,2.7970195,2.502,2.823171,2.502,3.0033908
DFUUIPGQQVEEKU-QHEYKLQBSA-N,3.059,2.821213,3.059,2.8162742,3.059,2.8152695,3.059,2.796971,3.059,2.8296561,3.059,2.7923925
SIYYGZHGMYFYMK-UHFFFAOYSA-N,2.951,2.8278098,2.951,2.8182716,2.951,2.8159006,2.951,2.7970433,2.951,2.8252642,2.951,2.8550408
DBZMKOAEDNYJPW-UHFFFAOYSA-N,2.975,2.8273313,2.975,2.8166845,2.975,2.818082,2.975,2.7969828,2.975,2.8236523,2.975,3.0094786
VGSWENPGVAUIQR-YLYVUXRMSA-N,2.544,2.8253722,2.544,2.816593,2.544,2.8157208,2.544,2.7970147,2.544,2.8229203,2.544,2.9075222
GZINLILWXVFTQA-JAVXJAORSA-N,3.692,2.8241937,3.692,2.8171577,3.692,2.8150282,3.692,2.797015,3.692,2.8238277,3.692,2.8155613
WMLGVNBZRYQVCX-UHFFFAOYSA-N,2.212,2.819899,2.212,2.8153167,2.212,2.8145642,2.212,2.797007,2.212,2.8262622,2.212,2.793807
BBXPDIBTFTZANJ-KXVFHBAHSA-N,2.913,2.8252497,2.913,2.8177373,2.913,2.8154776,2.913,2.797028,2.913,2.8241074,2.913,2.967082
NNRUHJBIRYAGHY-DPWJMMOYSA-N,3.569,2.8240273,3.569,2.8170676,3.569,2.8141072,3.569,2.7970085,3.569,2.8296673,3.569,2.9453552
PNXZYJXTXJQLJB-UHFFFAOYSA-N,2.724,2.8306115,2.724,2.8151906,2.724,2.8186436,2.724,2.7970228,2.724,2.825425,2.724,2.810835
PQWBXQWCHSEOCZ-PORAZQCPSA-N,2.726,2.8270936,2.726,2.8173072,2.726,2.8179085,2.726,2.7970345,2.726,2.8214266,2.726,2.8249414
UAQVKENCNPOQEP-UHFFFAOYSA-N,3.261,2.8270288,3.261,2.8207653,3.261,2.8132765,3.261,2.7970161,3.261,2.829809,3.261,2.794605
ATKJAALPPGOZPT-UHFFFAOYSA-N,3.331,2.8217554,3.331,2.8167822,3.331,2.816498,3.331,2.7970304,3.331,2.8228831,3.331,2.7999632
WWLMZAWEIZFEMW-UHFFFAOYSA-N,2.696,2.8234203,2.696,2.8175704,2.696,2.8137765,2.696,2.7970047,2.696,2.8273036,2.696,2.7784069
PIWSWOIGOHMLJS-UHFFFAOYSA-N,2.497,2.828925,2.497,2.8119435,2.497,2.8171504,2.497,2.7969952,2.497,2.8263352,2.497,2.8620026
UADUNFIZQBUDCS-UHFFFAOYSA-N,2.588,2.8245456,2.588,2.815797,2.588,2.815994,2.588,2.7970223,2.588,2.8243406,2.588,2.9617176
LLNPMKCGZLYXSK-UHFFFAOYSA-N,3.412,2.8157637,3.412,2.8148923,3.412,2.8131938,3.412,2.7970176,3.412,2.8246992,3.412,2.7912524
OACPOUPZPLWEKR-UHFFFAOYSA-N,3.353,2.8247309,3.353,2.8183708,3.353,2.8147607,3.353,2.7970226,3.353,2.8245418,3.353,2.9719734
SDKDIHNPFDKMNU-RHCMASHESA-N,2.939,2.8255157,2.939,2.818592,2.939,2.8162124,2.939,2.7970276,2.939,2.8234117,2.939,2.9689622
WLWIUJMAJYSTJW-TWEUXXNYSA-N,2.928,2.824788,2.928,2.8180776,2.928,2.8146527,2.928,2.7967336,2.928,2.8250349,2.928,2.688977
QIVSRYAGIPZXHL-WJPIIEFQSA-N,2.667,2.825637,2.667,2.8163426,2.667,2.8165848,2.667,2.7970278,2.667,2.8231063,2.667,2.808871
LAVZIGBVMLMHDP-UHFFFAOYSA-N,2.315,2.8219855,2.315,2.819687,2.315,2.8136432,2.315,2.7970045,2.315,2.8285315,2.315,2.8003664
KIVXVXZQUOZREY-UHFFFAOYSA-N,3.795,2.8193,3.795,2.8194745,3.795,2.812694,3.795,2.7970185,3.795,2.826909,3.795,2.77986
JCCHDXGLHLMPIJ-KALUYTGESA-N,2.445,2.829374,2.445,2.822278,2.445,2.8141031,2.445,2.7970185,2.445,2.8321602,2.445,2.9102175
RULAWYJHKUMROK-UHFFFAOYSA-N,2.542,2.825046,2.542,2.8170226,2.542,2.816744,2.542,2.797033,2.542,2.8261285,2.542,2.7548904
KIFVYHWPYDPIAJ-BYDMSBDESA-N,3.235,2.8264341,3.235,2.819308,3.235,2.8165517,3.235,2.7970362,3.235,2.8233862,3.235,2.9117978
PGKIPXCZYHPJJC-UHFFFAOYSA-N,2.944,2.8164368,2.944,2.8146684,2.944,2.8139384,2.944,2.7969766,2.944,2.8281376,2.944,2.8314233
YEUUWTKQFYVSHF-SVPAYZKRSA-N,2.433,2.8263872,2.433,2.817097,2.433,2.814442,2.433,2.7970092,2.433,2.822848,2.433,2.8099506
RWZVTXJSCOKCPO-SNXKRXNISA-N,2.433,2.824999,2.433,2.8170831,2.433,2.816096,2.433,2.796993,2.433,2.8237574,2.433,3.0162468
RKSLBJOJDDHGSO-UHFFFAOYSA-N,2.574,2.8263462,2.574,2.817435,2.574,2.817465,2.574,2.796974,2.574,2.827071,2.574,2.8189065
SZBQSYUPINJMNR-UHFFFAOYSA-N,2.836,2.82222,2.836,2.8156192,2.836,2.814477,2.836,2.797018,2.836,2.82577,2.836,2.716222
NZRLTZNDIUQVME-UHFFFAOYSA-N,2.655,2.824371,2.655,2.814956,2.655,2.8178575,2.655,2.7970395,2.655,2.8193643,2.655,2.8633606
MPQBZWSDCXXKMY-UHFFFAOYSA-N,2.559,2.8278282,2.559,2.816869,2.559,2.8179793,2.559,2.7970188,2.559,2.822935,2.559,3.007507
BYTBOXLUADHXLE-UHFFFAOYSA-N,3.807,2.814986,3.807,2.8150709,3.807,2.81385,3.807,2.796998,3.807,2.822419,3.807,2.7947657
QCLHIPAGQSITDO-UHFFFAOYSA-N,2.945,2.829222,2.945,2.8144927,2.945,2.8173485,2.945,2.797014,2.945,2.8263834,2.945,2.8038363
YFZULAQGBLPEQD-ZISVZIDDSA-N,2.628,2.8285308,2.628,2.815568,2.628,2.8177242,2.628,2.7970006,2.628,2.8260245,2.628,3.1292334
OBIKLIQKGYDWQO-UHFFFAOYSA-N,2.94,2.8264434,2.94,2.8244495,2.94,2.8130627,2.94,2.7970126,2.94,2.829954,2.94,2.8275938
GUUKBEHRDJXOIW-UHFFFAOYSA-N,2.973,2.8158877,2.973,2.8141222,2.973,2.813521,2.973,2.7970324,2.973,2.8198686,2.973,2.8334074
PXRXPDCLJABRQY-UHFFFAOYSA-N,2.494,2.8234746,2.494,2.8199692,2.494,2.8148878,2.494,2.7970014,2.494,2.823618,2.494,2.8179374
AGYXLJDJLDVSOX-LMIIZHGVSA-N,2.928,2.826301,2.928,2.816452,2.928,2.817432,2.928,2.7970147,2.928,2.8232913,2.928,2.8029912
PRYKNVUPQVIIKA-UHFFFAOYSA-N,2.609,2.8190079,2.609,2.815726,2.609,2.8158288,2.609,2.7970333,2.609,2.817982,2.609,2.8318684
GIKHGSDIPPAZCK-UHFFFAOYSA-N,3.018,2.8185675,3.018,2.818995,3.018,2.8130462,3.018,2.7970245,3.018,2.8240504,3.018,2.7717972
WLPSWWDPFWNLPO-UHFFFAOYSA-N,3.347,2.8152096,3.347,2.8165207,3.347,2.8135834,3.347,2.79702,3.347,2.8229413,3.347,2.7952754
SASFJJVKRJMQDF-UHFFFAOYSA-N,3.202,2.8276293,3.202,2.815592,3.202,2.816215,3.202,2.7970319,3.202,2.8243835,3.202,2.8211358
BMFWCLQKWGWXQM-UHFFFAOYSA-N,2.992,2.8201373,2.992,2.8162887,2.992,2.8141725,2.992,2.7970095,2.992,2.8265889,2.992,2.788809
UKGUKWQODSYENU-NNODZFFKSA-N,2.524,2.8261735,2.524,2.8167515,2.524,2.8160996,2.524,2.7970133,2.524,2.8248107,2.524,2.8148935
AJSIZLDSGWBSBL-UHFFFAOYSA-N,2.598,2.8297243,2.598,2.8151789,2.598,2.8180056,2.598,2.7970214,2.598,2.8258798,2.598,2.828342
BJOMTCOYSYXQKZ-UHFFFAOYSA-N,3.232,2.822719,3.232,2.814326,3.232,2.8172767,3.232,2.797009,3.232,2.818779,3.232,2.8144314
OAINKXLZMBMMNZ-UHFFFAOYSA-N,2.731,2.825012,2.731,2.8133423,2.731,2.8179986,2.731,2.7969594,2.731,2.8306134,2.731,2.8139703
