,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
YQZZPDGPVBSDGM-IRNNBVAGSA-N,2.789,2.825238,2.789,2.8114634,2.789,2.8072593,2.789,2.7998533,2.789,2.5719025,2.789,2.8500957
HZSALRVEQVYGGI-AKBRIXAOSA-N,3.59,2.8095076,3.59,2.8136516,3.59,2.8102152,3.59,2.7998524,3.59,2.772181,3.59,2.7629516
YRRDHBDAASJESY-BGMILDDJSA-N,2.96,2.816365,2.96,2.8084574,2.96,2.8086467,2.96,2.7998466,2.96,2.7752023,2.96,2.823787
BYGJJTKGVJUZOE-FDUMAKPYSA-N,2.946,2.8168378,2.946,2.8091352,2.946,2.8081799,2.946,2.7998486,2.946,2.8026814,2.946,2.8075922
JXYQJXKQJVCMSK-QJOVZPHJSA-N,2.939,2.8228173,2.939,2.8123293,2.939,2.8014636,2.939,2.7998533,2.939,2.6689842,2.939,2.7666447
SRHHYKWMTHWHJA-ZMGVVAQMSA-N,3.001,2.8169146,3.001,2.8145857,3.001,2.8046122,3.001,2.7998521,3.001,2.694615,3.001,2.885937
DVUIVULWRIYKPX-KIDSJYKASA-N,2.51,2.8231633,2.51,2.8131063,2.51,2.805756,2.51,2.7998528,2.51,2.5763283,2.51,2.8463175
ONMBHEXNSCNBJD-ROYWARLYSA-N,3.498,2.8170009,3.498,2.813658,3.498,2.8036373,3.498,2.7998521,3.498,2.66226,3.498,2.8338244
BPJVKQRDZZAKGN-PRRZADFUSA-N,3.731,2.8319125,3.731,2.8138459,3.731,2.8031933,3.731,2.7998579,3.731,2.5809965,3.731,2.7821329
UMZIHWOYJFVQBT-YYLPMUHZSA-N,3.196,2.8193455,3.196,2.810683,3.196,2.8071985,3.196,2.7998483,3.196,2.8006117,3.196,2.803992
VSICXDWDRZQMAA-DLCBNLMESA-N,2.839,2.8162107,2.839,2.8113744,2.839,2.8089511,2.839,2.7998502,2.839,2.798928,2.839,2.7561827
DQTZXDVOANKANK-HSRNTDFQSA-N,2.834,2.8166304,2.834,2.810257,2.834,2.8108368,2.834,2.799854,2.834,2.7845325,2.834,2.7954435
LTUFFOJBOLLQFV-HTVDVWKISA-N,2.989,2.8189301,2.989,2.8063323,2.989,2.8034174,2.989,2.7998488,2.989,2.8318765,2.989,2.840673
SZCNMHFSRORXMZ-RLZCSYPLSA-N,2.613,2.812628,2.613,2.8142629,2.613,2.8075352,2.613,2.7998521,2.613,2.7488518,2.613,2.7632647
DGLZOZWUOVXCHU-BVMLUPFRSA-N,2.557,2.8148694,2.557,2.8157742,2.557,2.80596,2.557,2.7998533,2.557,2.7126231,2.557,2.7647996
RYKQDOANLMUPPN-JAIQZWGSSA-N,2.563,2.8319461,2.563,2.8154504,2.563,2.801452,2.563,2.7998557,2.563,2.3998046,2.563,2.5625474
HCPDWWOYCMMGGL-VMINOQCHSA-N,2.976,2.8114893,2.976,2.8095944,2.976,2.81163,2.976,2.7998524,2.976,2.7996442,2.976,2.7691844
CRBJSRZHILCQBX-NDNLFCSXSA-N,3.195,2.8031695,3.195,2.8075728,3.195,2.8095102,3.195,2.7998476,3.195,2.8889945,3.195,2.738082
MEYMXEDRHPXKBI-DXJXZAMXSA-N,2.808,2.8093166,2.808,2.808963,2.808,2.8092725,2.808,2.7998493,2.808,2.7642298,2.808,2.7900102
XYPTZRWENNNSDT-PDQDVDKESA-N,2.602,2.8199868,2.602,2.8056576,2.602,2.8077312,2.602,2.7998486,2.602,2.6088662,2.602,2.8031864
UBKGCKHBAMPCFU-NAWHJBBVSA-N,2.368,2.80763,2.368,2.8115551,2.368,2.8062887,2.368,2.7998514,2.368,2.7634401,2.368,2.840131
YRPWMQHLTAQIOX-RSFXEFQESA-N,2.81,2.8119273,2.81,2.8139856,2.81,2.8073418,2.81,2.7998512,2.81,2.6723118,2.81,2.7716494
MBEJFZUGJDBLAQ-BGMILDDJSA-N,2.666,2.8102512,2.666,2.8121026,2.666,2.8083005,2.666,2.7998495,2.666,2.7553344,2.666,2.8136566
IAFOLJZHEHCXEP-TXGTUTDFSA-N,2.68,2.8083637,2.68,2.8093996,2.68,2.8042672,2.68,2.7998552,2.68,2.6905692,2.68,2.8033864
CPEPWZMPLVOEQK-RPHGGDOWSA-N,2.521,2.8129153,2.521,2.8082178,2.521,2.806312,2.521,2.799848,2.521,2.7311084,2.521,2.8267903
HDVYMGQSZWTXTQ-IHVAZLLGSA-N,2.565,2.8202877,2.565,2.815637,2.565,2.8052661,2.565,2.799859,2.565,2.619991,2.565,2.6326456
RMFVLWMPXOKRAK-FRKGHFGRSA-N,3.367,2.8139193,3.367,2.8045008,3.367,2.8060172,3.367,2.7998466,3.367,2.796098,3.367,2.8015873
PVIQZTGHFDXXQZ-BIFDOFMBSA-N,2.65,2.8295476,2.65,2.8125038,2.65,2.8021913,2.65,2.7998605,2.65,2.9194608,2.65,2.8422296
HTPBNTFXOIRZCW-QGODILGESA-N,2.274,2.8133454,2.274,2.8104732,2.274,2.8109798,2.274,2.7998478,2.274,2.8819592,2.274,2.8017209
DNUCPWQPDGKRGU-BDQLZKRKSA-N,2.866,2.8170037,2.866,2.8140678,2.866,2.8055954,2.866,2.799853,2.866,2.817554,2.866,2.8076067
JRGMBPBBCNZWGN-KWQVAVEISA-N,2.137,2.821424,2.137,2.8117554,2.137,2.807675,2.137,2.7998514,2.137,2.9193332,2.137,2.8270442
GNTIZYSNVWOVDN-AQLAVRQVSA-N,3.385,2.821413,3.385,2.8134794,3.385,2.8063598,3.385,2.7998557,3.385,2.7279778,3.385,2.8278067
HUCOSSINNDUPSP-KJRGEGHNSA-N,3.161,2.816243,3.161,2.81298,3.161,2.8034868,3.161,2.7998517,3.161,2.751306,3.161,2.7446074
XHWHWMOSGJWCJB-VYNQSECVSA-N,2.594,2.8181055,2.594,2.8134053,2.594,2.8087108,2.594,2.7998528,2.594,2.8162825,2.594,2.7557364
IBUOODPPDKZZCP-GZEKAAEYSA-N,2.533,2.8165905,2.533,2.813274,2.533,2.8065023,2.533,2.7998555,2.533,2.7800107,2.533,2.8272102
QSWLUKISYYTHFC-WTDMNYQFSA-N,2.463,2.8153229,2.463,2.8068516,2.463,2.8061619,2.463,2.799852,2.463,2.6402116,2.463,2.8573794
VMEBCDGTNJQTFF-CNCDYAKUSA-N,2.0,2.8147225,2.0,2.8102918,2.0,2.8063402,2.0,2.799857,2.0,2.6942072,2.0,2.8124533
NRUDNPOLWYZAKQ-OCPANOOWSA-N,3.317,2.8178592,3.317,2.812775,3.317,2.8053737,3.317,2.7998528,3.317,2.5957692,3.317,2.7623117
GZDIYBDQLKKBKC-LNFUHKRCSA-N,2.975,2.81131,2.975,2.8126693,2.975,2.8047204,2.975,2.7998576,2.975,2.7971501,2.975,2.7845223
KNCNVRJPNAYJMO-RSEYIHLLSA-N,2.744,2.8224125,2.744,2.8122952,2.744,2.808567,2.744,2.7998483,2.744,2.6911705,2.744,2.8103404
TWEYQTYCIHZANH-WHQPAHRZSA-N,2.726,2.8238523,2.726,2.8125088,2.726,2.801972,2.726,2.7998524,2.726,2.645229,2.726,2.8007455
RZCNSQLGQUTCPU-ZJQCPLDYSA-N,3.187,2.8410053,3.187,2.8154657,3.187,2.8039904,3.187,2.7998526,3.187,2.6412911,3.187,2.8253558
QOJJRBPNSRKAHA-PKOFCDNDSA-N,2.078,2.8055077,2.078,2.8101988,2.078,2.8090425,2.078,2.7998528,2.078,2.8966367,2.078,2.6968505
XJRXZCYSJNATML-YGBNDHIFSA-N,2.546,2.815551,2.546,2.8147483,2.546,2.8057575,2.546,2.799855,2.546,2.6423066,2.546,2.8419793
HEGXWNLGFQATTD-XGCRJCFBSA-N,2.584,2.8182254,2.584,2.8140936,2.584,2.8049552,2.584,2.7998552,2.584,2.4933527,2.584,2.7953367
QMYUKFJFSNNVGM-POHGQRKGSA-N,3.274,2.8170793,3.274,2.81091,3.274,2.8047037,3.274,2.7998512,3.274,2.771853,3.274,2.8317404
PMOFWILQJKRHHB-HEGXMUQOSA-N,3.265,2.8244734,3.265,2.8128622,3.265,2.8028736,3.265,2.7998524,3.265,2.7799678,3.265,2.8631985
AWBOLGUSZWJVNL-VDDVEULCSA-N,2.171,2.8155906,2.171,2.8114707,2.171,2.805103,2.171,2.7998528,2.171,2.9507394,2.171,2.7864344
VREMLFSHZJBFLC-VWRJOHBLSA-N,2.296,2.812869,2.296,2.8143895,2.296,2.806457,2.296,2.7998533,2.296,2.6423159,2.296,2.7596936
CEAUZNGDHFYJRD-FTCYSYDXSA-N,2.56,2.8194456,2.56,2.812792,2.56,2.8008595,2.56,2.7998514,2.56,2.723828,2.56,2.7962694
JMVGBNABUMPTDQ-OPBZITNTSA-N,2.564,2.803096,2.564,2.8050222,2.564,2.8110795,2.564,2.799848,2.564,2.841387,2.564,2.7999372
CLWREVZYMYKYPO-BTLSSOAESA-N,3.012,2.8137193,3.012,2.8102145,3.012,2.806796,3.012,2.7998538,3.012,2.7784219,3.012,2.8232093
SKHBMYDVXHKKLO-RPUDKEGQSA-N,2.817,2.8154314,2.817,2.812828,2.817,2.803814,2.817,2.799856,2.817,2.6131175,2.817,2.8019593
WDCMHVJMABPXOL-CBRJURKLSA-N,3.143,2.8074403,3.143,2.8103445,3.143,2.8104696,3.143,2.7998493,3.143,2.7292514,3.143,2.8251023
RJRXACKGAFKXNP-OQJWNVBISA-N,3.043,2.833462,3.043,2.8133361,3.043,2.8054688,3.043,2.7998595,3.043,2.4795196,3.043,2.7942376
KOSHOIJBOHVMCG-VWRJOHBLSA-N,2.496,2.815862,2.496,2.8098698,2.496,2.808155,2.496,2.7998502,2.496,2.8640523,2.496,2.7707055
NBOVLUNIHZJAEW-IEIQAJQFSA-N,2.928,2.8189826,2.928,2.812491,2.928,2.807163,2.928,2.7998528,2.928,2.7081978,2.928,2.7721756
PXZPGSHVKCYYFN-GKHNPUMTSA-N,2.685,2.815761,2.685,2.8138294,2.685,2.804976,2.685,2.7998538,2.685,2.7229095,2.685,2.6969283
CQDRLXDSUKRSNY-VEXBSAEYSA-N,2.768,2.8146935,2.768,2.8070757,2.768,2.8081205,2.768,2.7998536,2.768,2.803308,2.768,2.7368798
RFTMNGNOFAAEGC-BNMWABLISA-N,3.358,2.8137448,3.358,2.8103454,3.358,2.8109124,3.358,2.7998466,3.358,2.78944,3.358,2.8026488
IIBFYUGVIUTUJG-QNYXJPIQSA-N,2.206,2.8100822,2.206,2.8108623,2.206,2.8046305,2.206,2.799855,2.206,2.6068232,2.206,2.8739622
OLKNDSZFFKPOOJ-MIWGCBDLSA-N,2.518,2.8238893,2.518,2.8117676,2.518,2.8028955,2.518,2.7998555,2.518,2.9308903,2.518,2.8282423
OMSXRNCMEDMWOL-OBBCGMSGSA-N,2.495,2.8153458,2.495,2.8137069,2.495,2.807954,2.495,2.7998548,2.495,2.7187803,2.495,2.7772353
DXKMZVMBLSCZAO-WGARJPEWSA-N,2.649,2.827611,2.649,2.8150077,2.649,2.8047378,2.649,2.7998528,2.649,2.9468017,2.649,2.839159
AIUDYNTTYUSYQY-KFEOWSDQSA-N,2.455,2.8145428,2.455,2.8121045,2.455,2.804236,2.455,2.7998555,2.455,2.833708,2.455,2.7841473
OVTQWKRBDKSIAP-JEPNHJGPSA-N,2.559,2.8220904,2.559,2.8144333,2.559,2.8061006,2.559,2.7998514,2.559,2.7636726,2.559,2.6815395
WQZSNPRPNIUNMV-OTDYIFQASA-N,2.975,2.822516,2.975,2.8146539,2.975,2.806344,2.975,2.7998528,2.975,2.6753967,2.975,2.7975788
BEXBCSOCXCRIDM-TYYXLCNBSA-N,3.218,2.81835,3.218,2.8150373,3.218,2.8100383,3.218,2.7998564,3.218,2.7725067,3.218,2.7554865
DOMMVAHTIMSMMK-VKQNSEAOSA-N,2.66,2.8047554,2.66,2.8081648,2.66,2.8107722,2.66,2.7998488,2.66,2.744997,2.66,2.8021245
WOHWAABIWXVCOS-GKVNEZTPSA-N,2.001,2.8122573,2.001,2.8037872,2.001,2.8093293,2.001,2.7998457,2.001,2.8297002,2.001,2.7695177
DPXKLTMDUBZELQ-VVEDTRTISA-N,3.075,2.8139863,3.075,2.8134227,3.075,2.806333,3.075,2.7998521,3.075,2.5671048,3.075,2.8245661
CWKBDVOLAKOCJR-ZJPIGYMHSA-N,2.254,2.8186707,2.254,2.8112926,2.254,2.8068829,2.254,2.799853,2.254,2.6751988,2.254,2.9175825
LHMOKBJSFYEBQJ-VMGJJBAESA-N,2.975,2.8217356,2.975,2.814059,2.975,2.8080883,2.975,2.7998548,2.975,2.7532792,2.975,2.7400265
JBYQODLLIWWIGC-MNQNVOJESA-N,2.442,2.8108377,2.442,2.8137543,2.442,2.8083642,2.442,2.7998483,2.442,2.7317894,2.442,2.8165703
FHYXUEMBGJRLNG-SRYDGTQESA-N,2.95,2.8132327,2.95,2.8135848,2.95,2.807557,2.95,2.7998548,2.95,2.6955428,2.95,2.821548
TWXJXEJFXKHEKH-XBAQSMIYSA-N,2.714,2.8105712,2.714,2.8150668,2.714,2.8100464,2.714,2.7998543,2.714,2.7174914,2.714,2.7707834
MZZJGQGGJPCPHO-KXVFHBAHSA-N,3.024,2.81632,3.024,2.813413,3.024,2.8050072,3.024,2.7998545,3.024,2.6832938,3.024,2.7762592
NUBRRXIAPCANCP-FMBFATOISA-N,3.019,2.8215227,3.019,2.8141978,3.019,2.8085701,3.019,2.7998514,3.019,2.7769628,3.019,2.7848225
NSULFZZTDWKMQD-YDQVRMHKSA-N,2.655,2.8297253,2.655,2.8124542,2.655,2.801623,2.655,2.7998574,2.655,2.7477603,2.655,2.7542126
IVACOYCUPPHAQY-GCJBQRRESA-N,2.6,2.8144944,2.6,2.8134286,2.6,2.8055332,2.6,2.7998514,2.6,2.6771317,2.6,2.743807
XRPZGDWGBGQQCZ-HAUAWZDWSA-N,2.419,2.8154747,2.419,2.8127172,2.419,2.8060496,2.419,2.7998536,2.419,2.9775195,2.419,2.8011057
QQQLEKJGTHWEMK-IAECYDSOSA-N,2.745,2.8154817,2.745,2.8091195,2.745,2.8032975,2.745,2.7998514,2.745,2.6315794,2.745,2.8462284
GMIFHOQADXUNOR-UHIZKJEFSA-N,3.068,2.8208053,3.068,2.8076074,3.068,2.8055053,3.068,2.7998474,3.068,2.767351,3.068,2.8300347
OMHOKHCJNNSRCG-GZWHESQTSA-N,2.304,2.8199239,2.304,2.812829,2.304,2.809038,2.304,2.7998476,2.304,2.8892205,2.304,2.748626
IYGJDVRPLVVYAQ-FXJQXFMUSA-N,2.998,2.813772,2.998,2.8047323,2.998,2.8101277,2.998,2.7998471,2.998,2.7274818,2.998,2.777237
UUWNYANMWCVGDJ-HGMRCBETSA-N,2.367,2.8119028,2.367,2.8139508,2.367,2.8073044,2.367,2.7998505,2.367,2.6696494,2.367,2.7724636
UGFZQUKLGQJIKM-VWRJOHBLSA-N,2.65,2.8110363,2.65,2.8069642,2.65,2.8057544,2.65,2.7998507,2.65,2.7414398,2.65,2.7207181
UOEYIYDQZWKPIJ-CFWMDEPNSA-N,2.862,2.815397,2.862,2.8118153,2.862,2.810511,2.862,2.799851,2.862,2.819271,2.862,2.7668774
QGSWUFVYYYMXKQ-ONYWOVPASA-N,2.827,2.8160646,2.827,2.8064291,2.827,2.8045137,2.827,2.79985,2.827,2.770785,2.827,2.839051
NRDLTEBVYNYBJI-DEBNVXLLSA-N,3.307,2.8163893,3.307,2.8138304,3.307,2.8053093,3.307,2.7998548,3.307,2.827063,3.307,2.7972333
YUIMHGJZJPZDGU-FDUMAKPYSA-N,3.367,2.8173435,3.367,2.809237,3.367,2.8081744,3.367,2.799847,3.367,2.7949066,3.367,2.8114848
VUNWWVORFSFBDA-NESKRGMNSA-N,2.761,2.8241882,2.761,2.8138413,2.761,2.8052142,2.761,2.7998562,2.761,2.6963108,2.761,2.811598
LMHKRUVPPLRDKE-ORYDSYBTSA-N,2.679,2.825956,2.679,2.8147748,2.679,2.8036833,2.679,2.7998497,2.679,2.8553953,2.679,2.8549242
BHVWRAWYEZMIQX-RQRWGXNHSA-N,2.853,2.815404,2.853,2.812144,2.853,2.8037796,2.853,2.7998495,2.853,2.804801,2.853,2.857948
AHFICCAWTDOSSR-LSTHFUCISA-N,3.548,2.8182104,3.548,2.8130476,3.548,2.8048222,3.548,2.7998488,3.548,2.676636,3.548,2.7651455
ZJJFGIXTZGTXSO-WXMAUWIXSA-N,2.728,2.8305955,2.728,2.8139143,2.728,2.800807,2.728,2.7998571,2.728,2.8585045,2.728,2.7461283
PCLJBHXJFZNHFU-OXOXNQFKSA-N,3.095,2.824232,3.095,2.8140852,3.095,2.8087153,3.095,2.7998552,3.095,2.5905578,3.095,2.8510404
UQOYKHDEKSKZQR-QAJZTGSKSA-N,2.633,2.8426309,2.633,2.8186667,2.633,2.8034236,2.633,2.7998555,2.633,2.7582397,2.633,2.8127694
KFUMHRAAPKBKJB-UCXVKNHOSA-N,2.606,2.8217838,2.606,2.811655,2.606,2.8087382,2.606,2.7998545,2.606,2.6833076,2.606,2.840137
KVJDKAZQKKDRCD-WONLUPPJSA-N,2.505,2.811529,2.505,2.8093886,2.505,2.8122516,2.505,2.7998483,2.505,2.817045,2.505,2.8275669
CXCHDNWCGPFJRA-YRJKAGBCSA-N,3.171,2.8263166,3.171,2.8112283,3.171,2.8047817,3.171,2.7998514,3.171,2.786969,3.171,2.8515277
MAZYCAALFAIEEM-ROKRGEHNSA-N,2.665,2.8059223,2.665,2.8103645,2.665,2.8059022,2.665,2.7998543,2.665,2.8680494,2.665,2.6945138
DCGQQWIQTACJTE-ZZGBHFBCSA-N,2.976,2.8153856,2.976,2.8108532,2.976,2.8053844,2.976,2.7998528,2.976,2.7257247,2.976,2.8324263
AOYQZAAIRXWCEY-ULTCEKQJSA-N,2.548,2.8200123,2.548,2.8156657,2.548,2.8048522,2.548,2.7998538,2.548,2.7874162,2.548,2.8042378
QAYQYYRDWDAWHE-GURJZJASSA-N,3.131,2.820893,3.131,2.814567,3.131,2.80345,3.131,2.799857,3.131,2.6542897,3.131,2.8782523
KIPQLQRVXRAFPW-ALHBTSJPSA-N,2.519,2.823895,2.519,2.8160863,2.519,2.8053114,2.519,2.799854,2.519,2.7414198,2.519,2.815357
WJAOJOPWTLYOHX-ICIYHVKPSA-N,2.384,2.820907,2.384,2.8128636,2.384,2.805168,2.384,2.7998552,2.384,2.6420236,2.384,2.7892046
LMEGPDQWIUBOSS-FNTLCPBMSA-N,3.025,2.8226292,3.025,2.8066025,3.025,2.8048384,3.025,2.799848,3.025,2.6741126,3.025,2.8126357
YNNKUXISDXITOG-IYVXLEGESA-N,2.62,2.816534,2.62,2.8104408,2.62,2.8094506,2.62,2.799846,2.62,2.854995,2.62,2.79743
DZXIEAUKPNJHLA-DBQHZJLUSA-N,3.09,2.7962673,3.09,2.8063693,3.09,2.8107069,3.09,2.7998493,3.09,2.8199384,3.09,2.7112453
PGPFEVSYRXSECI-HFLFNKSXSA-N,2.731,2.8113456,2.731,2.8102322,2.731,2.8104768,2.731,2.7998464,2.731,2.828392,2.731,2.784048
WYOVMGDYOCGMHT-WPDGFUPNSA-N,2.788,2.8344605,2.788,2.8165061,2.788,2.8015218,2.788,2.7998576,2.788,2.7988436,2.788,2.805559
CMPKKWJZDLOWEN-AEACGTCNSA-N,2.928,2.8237975,2.928,2.812623,2.928,2.805704,2.928,2.799851,2.928,2.3894339,2.928,2.8105826
ATEXUKUUQVMUET-INRUPRTJSA-N,2.803,2.8278823,2.803,2.8139608,2.803,2.8036382,2.803,2.799854,2.803,2.670681,2.803,2.769461
NDYOVCLRQOKYRI-DOKUNOOLSA-N,2.731,2.8127902,2.731,2.8075984,2.731,2.8089283,2.731,2.79985,2.731,2.8105855,2.731,2.784476
LKRCHAQVZLXTHC-GPSHZAQJSA-N,2.071,2.8312817,2.071,2.8122768,2.071,2.8054223,2.071,2.7998548,2.071,2.6374612,2.071,2.8673842
XLIYFKRNEKKDPK-BOABNOFISA-N,2.376,2.826584,2.376,2.81036,2.376,2.8051414,2.376,2.7998548,2.376,2.7210822,2.376,2.8484309
MAWXJTHUBRRAHP-SSULHUJASA-N,3.082,2.8215733,3.082,2.8128164,3.082,2.8045614,3.082,2.7998533,3.082,2.6835403,3.082,2.8280697
SMWCEWBFLVQKGY-OEHQRMMJSA-N,2.594,2.8184316,2.594,2.811778,2.594,2.8091946,2.594,2.799853,2.594,2.720545,2.594,2.8743985
FHQPIPRXCMGTKH-NVJOKUIPSA-N,2.516,2.8279183,2.516,2.811853,2.516,2.8054998,2.516,2.799852,2.516,2.6781638,2.516,2.786379
UUYRXZFJVJGRGT-APTWKGOFSA-N,2.636,2.8187113,2.636,2.8138661,2.636,2.8073406,2.636,2.7998533,2.636,2.7692945,2.636,2.8525229
FRVADGLHOYYRCI-ASUPAUNMSA-N,2.675,2.82229,2.675,2.8126717,2.675,2.8068876,2.675,2.7998555,2.675,2.4993155,2.675,2.790473
KSNKKJSDBQROEE-YNFMAFFXSA-N,3.286,2.8250444,3.286,2.8153148,3.286,2.8011715,3.286,2.799859,3.286,2.7125113,3.286,2.690319
CKHOKFAFVMVINJ-GHSFAULOSA-N,2.965,2.8174808,2.965,2.8131092,2.965,2.8054223,2.965,2.7998579,2.965,2.7941613,2.965,2.7564735
SWHGIPHWJIWCDV-VQWGYEAZSA-N,3.393,2.8091247,3.393,2.8056908,3.393,2.8073928,3.393,2.799847,3.393,2.7987673,3.393,2.7942188
RGAOAUZCRAACPI-PDPGIRNTSA-N,2.477,2.8301964,2.477,2.8130665,2.477,2.8043127,2.477,2.7998571,2.477,2.61751,2.477,2.8741777
SJBBPBJAWBCQHX-GALPVFSPSA-N,2.919,2.8214698,2.919,2.8132029,2.919,2.8061342,2.919,2.799855,2.919,2.696095,2.919,2.8086896
JJOGJAJRUGUUPI-OLZFPDKCSA-N,2.615,2.8167293,2.615,2.807708,2.615,2.8085284,2.615,2.7998474,2.615,2.769981,2.615,2.7194262
XKCVGIAJLVAOET-ISXYQTHCSA-N,2.291,2.8328354,2.291,2.816184,2.291,2.8036892,2.291,2.799856,2.291,2.4526978,2.291,2.7524064
IQWLPCOIFNJSBL-OHSLDDHESA-N,2.652,2.8226733,2.652,2.81881,2.652,2.8057415,2.652,2.7998514,2.652,2.7219532,2.652,2.7272258
IJQNOJWZPCXJJV-JEPNHJGPSA-N,2.971,2.8209379,2.971,2.8099084,2.971,2.8044362,2.971,2.799853,2.971,2.7915943,2.971,2.8223815
JFFAJYCJOQVXSC-YXVWGTPDSA-N,2.034,2.8123128,2.034,2.813162,2.034,2.8074162,2.034,2.7998562,2.034,2.751458,2.034,2.7702549
UFKKXUSIGBOUBV-TWKHWXDSSA-N,3.216,2.8224924,3.216,2.8124163,3.216,2.8067992,3.216,2.7998507,3.216,2.8610225,3.216,2.8422427
MCHHABHUSBFVPH-UIGVROAHSA-N,2.48,2.8226233,2.48,2.810741,2.48,2.8066614,2.48,2.799853,2.48,2.6027465,2.48,2.6491935
IWIMZNWMODVPTE-ROYWARLYSA-N,3.082,2.8150265,3.082,2.8139195,3.082,2.8030345,3.082,2.799859,3.082,2.6985211,3.082,2.7609253
QHLZRDMJGXFQEL-AATKOCIRSA-N,2.583,2.8267965,2.583,2.8142638,2.583,2.8050752,2.583,2.7998545,2.583,2.7426684,2.583,2.7323618
MOEDVHAMKWFSGW-STJQUGQZSA-N,2.723,2.8338845,2.723,2.814417,2.723,2.805963,2.723,2.7998571,2.723,2.6641853,2.723,2.7769916
XFTABLCXHWDJPV-RNUCOWSBSA-N,2.593,2.7999995,2.593,2.8099387,2.593,2.8100023,2.593,2.7998528,2.593,2.6927452,2.593,2.7365527
IDQPWCQBPOPOTR-BQSYMNMBSA-N,3.102,2.8210032,3.102,2.813988,3.102,2.8087773,3.102,2.799856,3.102,2.6860876,3.102,2.7962763
JHLJPXBZFRFNGK-RIDPHKLGSA-N,3.169,2.8116438,3.169,2.8102896,3.169,2.806182,3.169,2.799851,3.169,2.7448156,3.169,2.8504574
RLHHAYBYUFYUTB-JAHAZDFLSA-N,2.864,2.8239033,2.864,2.81499,2.864,2.802792,2.864,2.7998598,2.864,2.701497,2.864,2.6997
CGFXKXIIJBSQTF-MQRPNGDRSA-N,2.582,2.82751,2.582,2.8137693,2.582,2.803273,2.582,2.7998555,2.582,2.6918838,2.582,2.8353775
ZDWBRCSGZJJXRO-LRLGICGESA-N,3.142,2.824299,3.142,2.8138623,3.142,2.8055534,3.142,2.7998514,3.142,2.825317,3.142,2.8571336
ICUYUICINMHQOR-RVHFGRRKSA-N,2.512,2.8140898,2.512,2.8081925,2.512,2.807001,2.512,2.799852,2.512,2.732236,2.512,2.843269
LRSTZDUBEXVJHT-NSKAYECMSA-N,2.831,2.8210003,2.831,2.8149145,2.831,2.8042433,2.831,2.7998571,2.831,2.4279594,2.831,2.642992
FODQERUXYAGIAE-ZUVAOKQTSA-N,3.414,2.8234913,3.414,2.8159442,3.414,2.8095152,3.414,2.7998533,3.414,2.743008,3.414,2.775826
ROMLLVWSHGVPDN-CRLXFDETSA-N,2.284,2.8184042,2.284,2.811814,2.284,2.8035495,2.284,2.799849,2.284,2.6890357,2.284,2.7417014
DWZIOWGSHPWCBC-FDUMAKPYSA-N,2.559,2.8176322,2.559,2.8144176,2.559,2.8051217,2.559,2.7998526,2.559,2.8595097,2.559,2.788985
CZEDYWRFWSIPNA-MNDYBZJGSA-N,2.15,2.8206487,2.15,2.8143637,2.15,2.8050053,2.15,2.7998528,2.15,2.8332865,2.15,2.8381376
AWBYMPXLSBRGPM-RCRXUXBYSA-N,3.007,2.813387,3.007,2.812258,3.007,2.8072534,3.007,2.7998567,3.007,2.844996,3.007,2.7023706
VFUFSSBGPLKBTB-WYMKRNKVSA-N,2.389,2.8196201,2.389,2.8118184,2.389,2.8050418,2.389,2.7998502,2.389,2.6960106,2.389,2.8084917
LWIIAIUYJLPFCE-BJJUFRAWSA-N,2.723,2.8046446,2.723,2.8086302,2.723,2.809569,2.723,2.799848,2.723,2.8272097,2.723,2.807008
CMPPLMUBCSLGTC-KQOYITCJSA-N,2.71,2.8209774,2.71,2.8143358,2.71,2.8026977,2.71,2.7998545,2.71,2.5601022,2.71,2.7588406
ILVLCEHFBMZQHK-RPHGGDOWSA-N,3.149,2.82374,3.149,2.8084505,3.149,2.805294,3.149,2.7998517,3.149,2.771726,3.149,2.8260245
FVTPESOKUANKOP-OXAFJIBTSA-N,2.005,2.8259792,2.005,2.8143446,2.005,2.8079495,2.005,2.799858,2.005,2.6264467,2.005,2.6651921
VEBTUHRGEUYCQG-YNPASXIJSA-N,2.517,2.8183067,2.517,2.8041275,2.517,2.8056707,2.517,2.7998455,2.517,2.929311,2.517,2.8293092
DCXQWROVPPRXIY-DBQHZJLUSA-N,2.125,2.8343167,2.125,2.8164926,2.125,2.8103492,2.125,2.7998533,2.125,2.6886837,2.125,2.7897704
KRWOGZUABVDHDW-BBUXEPKYSA-N,2.329,2.8176944,2.329,2.810978,2.329,2.8086908,2.329,2.7998457,2.329,2.8387992,2.329,2.7755754
KWWOPNZNMJVXEH-RSGQVFGASA-N,3.351,2.8296335,3.351,2.8161185,3.351,2.8065917,3.351,2.799857,3.351,2.7686615,3.351,2.8057446
CVCWCXIRKRIKCH-OBUAHGEASA-N,2.054,2.8166316,2.054,2.8130972,2.054,2.8047395,2.054,2.7998548,2.054,2.6304438,2.054,2.7583544
